"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L0_37fac606","disease_vs_normal","group",4,"UNK",NA,26,26,2,0,2,"STR:brca|STR:estrogen_receptor_positive_er_breast_cancer",TRUE
"group_L0_3865d36b","disease_vs_normal","group",2,"UNK",NA,45,45,1,0,1,"STR:tumor_biopsy",FALSE
"group_L0_38c8624f","small_molecule","group",2,"UNK",NA,177,177,0,1,1,"STR:slit",FALSE
"group_L0_38e36317","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:cholangiocarcinoma_cell_lines",FALSE
"group_L0_38ed8d61","disease_vs_normal","group",2,"UNK",NA,6,6,1,0,1,"STR:tumour",FALSE
"group_L0_38f833d3","pathogen_or_aggregate_exposure","group",2,"UNK",NA,23,23,0,1,1,"STR:mycobacterium_tuberculosis",FALSE
"group_L0_39469d0d","small_molecule","group",3,"UNK",NA,12,12,0,1,1,"STR:mycmi_7",FALSE
"group_L0_3970bd5f","small_molecule","group",4,"CHEBI:17120","hexanoate",6,6,0,2,2,"STR:il4_and_lps_co_exposed_for_24_hours|STR:lps_exposed_for_24_hours",TRUE
"group_L0_3a2a2d82","small_molecule","group",2,"CHEBI:88237","CDP-3,6-dideoxy-α-<small>D</small>-mannose",2,2,0,1,1,"CHEBI:61390",FALSE
"group_L0_3a6bd63e","disease_vs_normal","group",2,"UNK",NA,9,9,1,0,1,"STR:alps_fas",FALSE
"group_L0_3a96aa95","pathogen_or_aggregate_exposure","group",2,"MeSH:D015497","HIV-1",2,2,0,0,0,"",FALSE
"group_L0_3ad2ff66","disease_vs_normal","group",2,"UNK",NA,15,15,1,0,1,"STR:pc_3_prostate_cancer_cell_line",FALSE
"group_L0_3bae9ac7","disease_vs_normal","group",2,"UNK",NA,20,20,1,0,1,"STR:cancer_tissue",FALSE
"group_L0_3bc53f05","disease_vs_normal","group",2,"UNK",NA,9,9,1,0,1,"STR:ovarian_adenocarcinoma",FALSE
"group_L0_3c274613","disease_vs_normal","group",2,"UNK",NA,4,4,2,0,2,"STR:adenocarcinoma|STR:triple_negative_breast_carcinoma_from_pleural_effusion",TRUE
"group_L0_3c5c3a2d","disease_vs_normal","group",2,"UNK",NA,25,25,1,0,1,"STR:ffpe_melanoma_tumor",FALSE
"group_L0_3cab2096","small_molecule","group",6,"UNK",NA,22,22,0,8,8,"CHEBI:27847|STR:bleomycin_alpha_lipoic_acid|STR:bleomycin_curcumin|STR:bleomycin_nad|STR:bleomycin_nmn",TRUE
"group_L0_3d25abf2","pathogen_or_aggregate_exposure","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L0_3da15abb","disease_vs_normal","group",3,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_3dcc9424","small_molecule","group",2,"UNK",NA,6,6,0,2,2,"STR:treated_with_myr_for_24_hours|STR:treated_with_nc_for_24_hours",TRUE
"group_L0_3dd98c12","disease_vs_normal","group",2,"UNK",NA,6,6,1,0,1,"STR:lung_cancer_cell_line",FALSE
"group_L0_3e620402","disease_vs_normal","group",7,"UNK",NA,21,21,4,0,4,"MeSH:D001943|STR:breast_cancer_mcf7_cells|STR:er_breast_cancer|STR:mock_e2",TRUE
"group_L0_3e75e259","pathogen_or_aggregate_exposure","group",4,"UNK",NA,35,35,0,0,0,"",FALSE
"group_L0_3f205745","disease_vs_normal","group",8,"UNK",NA,61,61,7,0,7,"MeSH:D001943|MeSH:D009369|MeSH:D011471|STR:cll|STR:melanoma",TRUE
"group_L0_3f362541","disease_vs_normal","group",4,"UNK",NA,4,4,2,0,2,"STR:breast_cancer_cell_line|STR:mda_mb_468_breast_carcinoma_cell_line",TRUE
"group_L0_3f58e426","disease_vs_normal","group",3,"UNK",NA,5,5,2,0,2,"STR:aml|STR:mds",TRUE
"group_L0_3ff5061d","small_molecule","group",2,"CHEBI:63637","vemurafenib",13,13,0,0,0,"",FALSE
"group_L0_400a2867","disease_vs_normal","group",2,"UNK",NA,32,32,1,0,1,"STR:pancreatic_ductal_adenocarcinoma",FALSE
"group_L0_4011ce8e","disease_vs_normal","group",5,"UNK",NA,27,27,0,0,0,"",FALSE
"group_L0_4133fd2b","disease_vs_normal","group",2,"UNK",NA,3,3,2,0,2,"STR:adenocarcinoma|STR:epithelial_breast_cancer_cell_line_derived_from_metasatic_pleural_effusion",TRUE
"group_L0_4146efb4","disease_vs_normal","group",2,"UNK",NA,26,26,2,0,2,"STR:ctr|STR:tri12",TRUE
"group_L0_41860adf","small_molecule","group",2,"UNK",NA,4,4,0,2,2,"STR:c_cgi_1746|STR:mdm2_protac",TRUE
"group_L0_4191a6df","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_42297683","disease_vs_normal","group",3,"UNK",NA,19,19,2,0,2,"MeSH:D008175|STR:tumor_lung",TRUE
"group_L0_42650819","pathogen_or_aggregate_exposure","group",2,"STR:candida/bacterial","Candida/bacterial",2,2,0,0,0,"",FALSE
"group_L0_42c91464","small_molecule","group",2,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",3,3,0,2,2,"CHEBI:90943|STR:tivantinib",TRUE
"group_L0_4338d806","small_molecule","group",2,"CHEBI:85993","palbociclib",6,6,0,2,2,"CHEBI:85993|STR:palbocicilib_indisulam",TRUE
"group_L0_433c8dd7","disease_vs_normal","group",5,"UNK",NA,8,8,3,0,3,"MeSH:D002289|MeSH:D008175|STR:lung_cancer_cells",TRUE
"group_L0_43a476b6","disease_vs_normal","group",2,"UNK",NA,8,8,2,0,2,"MeSH:D010634|STR:her2_enriched",TRUE
"group_L0_43a69151","disease_vs_normal","group",2,"UNK",NA,2,2,2,0,2,"STR:breast_cancer_cells|STR:metastatic_carcinoma",TRUE
"group_L0_43aa08a2","disease_vs_normal","group",12,"UNK",NA,180,180,7,0,7,"MeSH:D000544|MeSH:D006816|MeSH:D009369|STR:autism_spectrum_disorder|STR:meningioma_tumor",TRUE
"group_L0_43bd0df9","pathogen_or_aggregate_exposure","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_441521b3","small_molecule","group",2,"MeSH:D000989","Antistreptolysin",8,8,0,0,0,"",FALSE
"group_L0_4418cd7a","pathogen_or_aggregate_exposure","group",2,"STR:hepatitis b virus","Hepatitis B virus",8,8,0,1,1,"STR:tlr7_cm",FALSE
"group_L0_44542228","disease_vs_normal","group",3,"UNK",NA,89,89,1,0,1,"STR:severe_preeclampsia",FALSE
"group_L0_44bc7bb1","disease_vs_normal","group",11,"UNK",NA,58,58,11,0,11,"MeSH:D008113|MeSH:D013274|STR:adult_cholestatic_liver_disease|STR:benign_pancreatic_lesion|STR:biliary_atresia",TRUE
"group_L0_453fa094","small_molecule","group",2,"CHEBI:45783","imatinib",2,2,0,1,1,"CHEBI:45783",FALSE
"group_L0_45dc77d7","disease_vs_normal","group",2,"UNK",NA,19,19,3,0,3,"STR:patient_with_hemorrhagic_transformation_after_acute_ischemic_stroke|STR:patient_without_hemorrhagic_transformation_after_acute_ischemic_stroke|STR:symptomatic",TRUE
"group_L0_45e480c2","disease_vs_normal","group",2,"UNK",NA,3,3,1,0,1,"STR:jmml_other_mutated",FALSE
"group_L0_45ff18ce","small_molecule","group",2,"CHEBI:35285","iminium betaine",2,2,0,1,1,"STR:5_aza_cdr",FALSE
"group_L0_46310c0e","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"MeSH:D002294",FALSE
"group_L0_46cbe480","disease_vs_normal","group",2,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L0_46dc4822","disease_vs_normal","group",4,"UNK",NA,24,24,1,0,1,"STR:primary_colon_cancer_cell",FALSE
"group_L0_47111370","disease_vs_normal","group",4,"UNK",NA,116,116,3,0,3,"STR:bladder_transitional_cell_carcinoma|STR:ffpe_bladder_tumor_block|STR:fresh_frozen_bladder_tumor",TRUE
"group_L0_471ef341","small_molecule","group",5,"UNK",NA,20,20,0,4,4,"CHEBI:73907|STR:gii|STR:mst1_2_inhibitor|STR:sr2211",TRUE
"group_L0_472551ba","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:lncap_atcc_crl_1740_human_prostate_tumor_cell_line",FALSE
"group_L0_49124493","disease_vs_normal","group",2,"UNK",NA,49,49,3,0,3,"MeSH:D009062|STR:oscc|STR:premalignant_lesions",TRUE
"group_L0_49d2d374","disease_vs_normal","group",2,"UNK",NA,34,34,1,0,1,"STR:melanoma_tumour",FALSE
"group_L0_49f9588e","disease_vs_normal","group",3,"UNK",NA,5,5,1,0,1,"MeSH:D002292",FALSE
"group_L0_4a1f0aae","disease_vs_normal","group",8,"UNK",NA,136,136,9,0,9,"MeSH:D008175|MeSH:D015179|STR:colorectal_cancer_patient|STR:ductal_carcinoma|STR:esophagus_cancer_patient",TRUE
"group_L0_4a3b2891","disease_vs_normal","group",2,"UNK",NA,3,3,2,0,2,"MeSH:D010190|STR:patient_derived_pdac",TRUE
"group_L0_4a54e0e2","disease_vs_normal","group",8,"UNK",NA,48,48,5,0,5,"MeSH:D003876|MeSH:D012595|STR:ad|STR:cpuo|STR:psoriasis_skin_lesion",TRUE
"group_L0_4acdaeeb","disease_vs_normal","group",2,"UNK",NA,4,4,1,0,1,"STR:carcinoma",FALSE
"group_L0_4ae51a12","pathogen_or_aggregate_exposure","group",3,"UNK",NA,39,39,0,2,2,"STR:no_treatment|STR:tlr4_ligand_lps_1_microgram_ml_for_2_hours",TRUE
"group_L0_4aea5056","small_molecule","group",2,"CHEBI:63637","vemurafenib",3,3,0,0,0,"",FALSE
"group_L0_4aeadbdd","pathogen_or_aggregate_exposure","group",3,"STR:sars-cov-2","SARS-CoV-2",30,30,0,1,1,"STR:sars_cov_2_infection_at_moi_1_during_24_h",FALSE
"group_L0_4b2a3587","small_molecule","group",2,"CHEBI:145431","indisulam",4,4,0,1,1,"CHEBI:145431",FALSE
"group_L0_4b73ce4c","small_molecule","group",2,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",4,4,0,2,2,"CHEBI:145374|CHEBI:90217",TRUE
"group_L0_4b87dd54","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:nasopharyngeal_carcinoma",FALSE
"group_L0_4bbc998d","disease_vs_normal","group",2,"UNK",NA,50,50,2,0,2,"MeSH:D001943|STR:er_pr",TRUE
"group_L0_4bc129cb","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L0_4bd44d02","disease_vs_normal","group",5,"UNK",NA,45,45,0,0,0,"",FALSE
"group_L0_4c0a91ec","disease_vs_normal","group",2,"UNK",NA,16,16,3,0,3,"STR:endometriosis_related_infertility|STR:polycystic_ovary_syndrome|STR:tubal_factor_infertility",TRUE
"group_L0_4c1c32dd","small_molecule","group",2,"UNK",NA,38,38,0,0,0,"",FALSE
"group_L0_4c389178","disease_vs_normal","group",2,"UNK",NA,7,7,1,0,1,"STR:mds",FALSE
"group_L0_4c68ecef","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:diabetic",FALSE
"group_L0_4c9d1789","disease_vs_normal","group",2,"UNK",NA,5,5,1,0,1,"MeSH:D004915",FALSE
"group_L0_4cabb218","small_molecule","group",2,"CHEBI:88502","DG(16:1(9Z)/18:3(6Z,9Z,12Z)/0:0)",3,3,0,0,0,"",FALSE
"group_L0_4d0cd502","disease_vs_normal","group",2,"UNK",NA,75,75,0,0,0,"",FALSE
"group_L0_4def12ad","pathogen_or_aggregate_exposure","group",2,"UNK",NA,25,25,0,0,0,"",FALSE
"group_L0_4eb36077","disease_vs_normal","group",2,"UNK",NA,10,10,1,0,1,"MeSH:D001943",FALSE
"group_L0_4ed53625","small_molecule","group",2,"STR:dovitinib","Dovitinib",3,3,0,1,1,"STR:dovitinib",FALSE
"group_L0_4edc2da1","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L0_4eed339d","small_molecule","group",2,"UNK",NA,3,3,0,2,2,"STR:cca_1_1|STR:tmz_72_h",TRUE
"group_L0_4f04cafa","disease_vs_normal","group",2,"UNK",NA,38,38,0,0,0,"",FALSE
"group_L0_4f2f5a5b","disease_vs_normal","group",3,"UNK",NA,65,65,1,0,1,"MeSH:D015470",FALSE
"group_L0_50383085","disease_vs_normal","group",5,"UNK",NA,9,9,5,0,5,"MeSH:D002583|STR:adenocarcinoma|STR:cervical_adenocarcinoma|STR:human_cervical_cancer|STR:human_cervical_carcinoma",TRUE
"group_L0_5047a5a6","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L0_507fb505","small_molecule","group",2,"UNK",NA,4,4,0,1,1,"STR:10um_enz_for_48_hours",FALSE
"group_L0_508dcee2","small_molecule","group",2,"CHEBI:87197","dichlorophenyl dicarboximide fungicide",2,2,0,1,1,"CHEBI:39112",FALSE
"group_L0_50cb7ea3","disease_vs_normal","group",4,"UNK",NA,6,6,2,0,2,"STR:hepatocellular_carcinoma_cells|STR:liver_hepatocellular_carcinoma",TRUE
"group_L0_5106725b","disease_vs_normal","group",2,"UNK",NA,14,14,2,0,2,"STR:ffpe_tumor_rna|STR:liposarcoma",TRUE
"group_L0_511c20de","small_molecule","group",2,"UNK",NA,5,5,0,1,1,"STR:gcn2ib_24hr",FALSE
"group_L0_513ec1bf","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L0_5159dd79","disease_vs_normal","group",3,"UNK",NA,62,62,9,0,9,"MeSH:D000077192|MeSH:D019904|STR:ac|STR:ais|STR:invasive",TRUE
"group_L0_518012ff","disease_vs_normal","group",2,"UNK",NA,11,11,1,0,1,"STR:tumor_colon",FALSE
"group_L0_51a2bc7b","small_molecule","group",2,"MeSH:D011278","Pregnanes",18,18,0,0,0,"",FALSE
"group_L0_52634483","disease_vs_normal","group",35,"UNK",NA,122,122,16,0,16,"MeSH:D001943|MeSH:D009369|STR:adenocarcinoma|STR:breast_cancer_cell|STR:breast_cancer_cell_line",TRUE
"group_L0_5286033f","disease_vs_normal","group",15,"UNK",NA,65,65,4,0,4,"STR:basal_like|STR:breast_cancer_cell_line|STR:breast_cancer_cell_line_mda_mb_231|STR:breast_cancer_cell_line_mda_mb_231_untreated",TRUE
"group_L0_52a9386d","pathogen_or_aggregate_exposure","group",2,"UNK",NA,40,40,0,0,0,"",FALSE
"group_L0_52cc0786","disease_vs_normal","group",2,"UNK",NA,20,20,1,0,1,"STR:adenomyosis",FALSE
"group_L0_52f7f456","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_5327ae08","disease_vs_normal","group",4,"UNK",NA,594,594,2,0,2,"STR:cd|STR:icd",TRUE
"group_L0_5371c08b","disease_vs_normal","group",2,"UNK",NA,8,8,2,0,2,"STR:prostate_cancer_pca|STR:prostate_tumor",TRUE
"group_L0_53b54f26","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:human_esophageal_squamous_carcinoma_cells",FALSE
"group_L0_53b94b1d","pathogen_or_aggregate_exposure","group",2,"STR:candidemia","Candidemia",7,7,0,0,0,"",FALSE
"group_L0_53bd77cb","disease_vs_normal","group",2,"MeSH:D008281","Maine",4,4,0,0,0,"",FALSE
"group_L0_53bf630b","disease_vs_normal","group",2,"MeSH:D001943","Breast Neoplasms",2,2,1,0,1,"STR:breast_cancer_cell_line_mda_mb_231",FALSE
"group_L0_548053df","disease_vs_normal","group",2,"UNK",NA,5,5,2,0,2,"MeSH:D011471|STR:castration_resistant_adenocarcinoma",TRUE
"group_L0_548184f1","disease_vs_normal","group",2,"MeSH:D009427","Netherlands Antilles",3,3,0,0,0,"",FALSE
"group_L0_54a4c342","disease_vs_normal","group",2,"UNK",NA,109,109,1,0,1,"STR:hcc",FALSE
"group_L0_54cb479c","disease_vs_normal","group",2,"UNK",NA,36,36,2,0,2,"STR:non_small_cell_lung_cancer|STR:primary_lung_tumor",TRUE
"group_L0_54eaa9f0","disease_vs_normal","group",4,"UNK",NA,9,9,1,0,1,"STR:human_prostate_cancer",FALSE
"group_L0_55396b3b","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_5565bedd","small_molecule","group",2,"UNK",NA,16,16,0,2,2,"STR:aromatase_inhibitor_treatment|STR:dox_and_dtx_based_treatment",TRUE
"group_L0_556c1e91","small_molecule","group",2,"UNK",NA,45,45,0,1,1,"STR:pd_1_blockade",FALSE
"group_L0_55e264ef","cytokine_stim","group",2,"CHEBI:114785","erlotinib",2,2,0,1,1,"CHEBI:40629",FALSE
"group_L0_55e68064","small_molecule","group",2,"UNK",NA,7,7,0,2,2,"CHEBI:61115|STR:brd9_7_inhibitor",TRUE
"group_L0_55ea932f","disease_vs_normal","group",3,"UNK",NA,10,10,4,0,4,"MeSH:D003928|MeSH:D009369|STR:idiopathic_nodular_glomerulosclerosis|STR:rcc",TRUE
"group_L0_5653c1d5","small_molecule","group",2,"CHEBI:75599","EC 6.3.2.2 (glutamate—cysteine ligase) inhibitor",18,18,0,0,0,"",FALSE
"group_L0_565b71fe","disease_vs_normal","group",4,"UNK",NA,43,43,2,0,2,"MeSH:D000077192|STR:lung_adenocarinoma_tumor",TRUE
"group_L0_569311ac","disease_vs_normal","group",2,"UNK",NA,5,5,2,0,2,"STR:ccrcc|STR:renal_cell_carcinoma_cell_line",TRUE
"group_L0_56eeb5ba","disease_vs_normal","group",2,"UNK",NA,2,2,1,0,1,"STR:tnbc",FALSE
"group_L0_56f0424d","disease_vs_normal","group",2,"UNK",NA,10,10,0,0,0,"",FALSE
"group_L0_56fc5a97","disease_vs_normal","group",4,"UNK",NA,27,27,2,0,2,"STR:adenocarcinoma|STR:wild_type",TRUE
"group_L0_579a7638","disease_vs_normal","group",2,"UNK",NA,15,15,1,0,1,"STR:jmml_other_mutated",FALSE
"group_L0_57d18f4c","pathogen_or_aggregate_exposure","group",2,"UNK",NA,15,15,0,1,1,"STR:3_doses_of_1_8m_pfspz_sporozoites",FALSE
"group_L0_582c36d0","disease_vs_normal","group",3,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_58597564","disease_vs_normal","group",11,"UNK",NA,310,310,12,0,12,"MeSH:D003922|STR:acute|STR:ards|STR:ards_bmt|STR:psc",TRUE
"group_L0_5865c9c2","small_molecule","group",2,"CHEBI:27953","physostigmine",4,4,0,1,1,"CHEBI:3139",FALSE
"group_L0_59004f1b","pathogen_or_aggregate_exposure","group",3,"STR:tuberculosis","Tuberculosis",51,51,0,0,0,"",FALSE
"group_L0_5920e137","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L0_59566683","disease_vs_normal","group",4,"UNK",NA,54,54,5,0,5,"MeSH:D003876|STR:dariers|STR:grovers|STR:hailey_hailey|STR:psoriasis",TRUE
"group_L0_59d4b3c5","disease_vs_normal","group",3,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_59e11984","disease_vs_normal","group",4,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L0_5a47140e","small_molecule","group",2,"UNK",NA,6,6,0,2,2,"STR:ceffe|STR:ceffe_osteogenic_induction",TRUE
"group_L0_5aabb8e8","disease_vs_normal","group",5,"UNK",NA,16,16,3,0,3,"MeSH:D006528|STR:liver_tumor|STR:non_cirrhotic_hepatocellular_carcinoma",TRUE
"group_L0_5aae2836","disease_vs_normal","group",8,"UNK",NA,12,12,3,0,3,"MeSH:D002289|MeSH:D008175|STR:adenocarcinoma",TRUE
"group_L0_5aca0e30","disease_vs_normal","group",5,"UNK",NA,74,74,4,0,4,"STR:glioblastoma|STR:glioblastoma_primary_tumor|STR:glioblastoma_recurrent_tumor|STR:glioblastoma_second_recurrent_tumor",TRUE
"group_L0_5b2c79c9","disease_vs_normal","group",4,"UNK",NA,7,7,2,0,2,"STR:pc_3_prostate_cancer_cell_line|STR:prostate_cancer_cell_line_pc_3",TRUE
"group_L0_5b3fb062","pathogen_or_aggregate_exposure","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L0_5b41fa4d","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L0_5b80ab82","small_molecule","group",2,"CHEBI:77092","fenbendazole",3,3,0,1,1,"CHEBI:77092",FALSE
"group_L0_5bb20184","pathogen_or_aggregate_exposure","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L0_5c800449","disease_vs_normal","group",2,"UNK",NA,11,11,1,0,1,"STR:cancer_tissue",FALSE
"group_L0_5cdd8052","disease_vs_normal","group",3,"UNK",NA,13,13,1,0,1,"STR:breast_cancer_cells",FALSE
"group_L0_5cde9aa5","small_molecule","group",2,"CHEBI:27974","estriol",5,5,0,2,2,"HGNC:IGF2BP1|HGNC:IGF2BP3",TRUE
"group_L0_5cdf3266","small_molecule","group",2,"STR:rituximab","rituximab",2,2,0,0,0,"",FALSE
"group_L0_5cfcb099","disease_vs_normal","group",5,"UNK",NA,125,125,5,0,5,"MeSH:D015464|MeSH:D015470|MeSH:D015473|STR:co_morbid_crohn_s_and_spondyloarthritis|STR:poor_risk_aml_patient",TRUE
"group_L0_5d8dfd7e","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L0_5dca1ac1","disease_vs_normal","group",2,"UNK",NA,10,10,3,0,3,"STR:adenocarcinoma|STR:invasive_grade_3_adenocarcinoma|STR:metastatic_adenocarcinoma_consistent_with_cholangiocarcinoma",TRUE
"group_L0_5df58f7f","disease_vs_normal","group",3,"UNK",NA,10,10,3,0,3,"STR:hc|STR:non_diabetic|STR:non_lesional_skin",TRUE
"group_L0_5e7a1a65","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_5eb4ff7f","disease_vs_normal","group",4,"UNK",NA,40,40,1,0,1,"STR:non_diabetes",FALSE
"group_L0_5f11ed01","disease_vs_normal","group",2,"UNK",NA,5,5,2,0,2,"STR:dukes_type_c|STR:in_vitro_cell_culture_colon_cancer_cell_line",TRUE
"group_L0_5f455572","small_molecule","group",2,"CHEBI:229222","capivasertib",3,3,0,1,1,"CHEBI:229222",FALSE
"group_L0_5fb1e8c2","disease_vs_normal","group",2,"UNK",NA,17,17,1,0,1,"STR:uterine_tumor",FALSE
"group_L0_5fdcc619","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_603c03e7","disease_vs_normal","group",4,"UNK",NA,11,11,4,0,4,"STR:lymphatic_malformation|STR:multisystem_inflammatory_syndrome_in_children_misc|STR:non_tb_infection|STR:uc",TRUE
"group_L0_60725f46","disease_vs_normal","group",2,"STR:c535.480.460.450",NA,24,24,0,0,0,"",FALSE
"group_L0_60f4f1ef","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_6137faff","disease_vs_normal","group",4,"UNK",NA,7,7,1,0,1,"STR:colorectal_carcinoma_samples",FALSE
"group_L0_616ead4f","disease_vs_normal","group",2,"UNK",NA,5,5,2,0,2,"MeSH:D006528|STR:hepatocellular_carcinoma_tissue",TRUE
"group_L0_6177e276","disease_vs_normal","group",4,"UNK",NA,6,6,3,0,3,"MeSH:D001943|STR:fresh_frozen_breast_tumor|STR:metastatic_breast_cancer",TRUE
"group_L0_61798ee0","small_molecule","group",2,"CHEBI:17126","carnitine",14,14,0,2,2,"CHEBI:16412|STR:intravenous_lps",TRUE
"group_L0_62671e1b","small_molecule","group",2,"UNK",NA,6,6,0,2,2,"STR:e64fc65|STR:e64fc65_panobinostat",TRUE
"group_L0_62fa39cb","disease_vs_normal","group",19,"UNK",NA,57,57,7,0,7,"MeSH:D003110|MeSH:D015179|STR:colon_cancer_cells|STR:hct116_colon_cancer_cell_line|STR:hct116_colon_carcinoma_cells_dmso_treated",TRUE
"group_L0_62fbc7dc","disease_vs_normal","group",2,"UNK",NA,14,14,1,0,1,"STR:sle_without_ln",FALSE
"group_L0_643decb4","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L0_6452f05d","small_molecule","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L0_64b2e771","disease_vs_normal","group",2,"UNK",NA,7,7,1,0,1,"STR:human_prostate_adenocarcinoma_cells",FALSE
"group_L0_64cc317a","disease_vs_normal","group",8,"UNK",NA,75,75,3,0,3,"MeSH:D003876|STR:dermatomyositis|STR:mpr",TRUE
"group_L0_64d5d122","small_molecule","group",2,"UNK",NA,4,4,0,3,3,"CHEBI:27638|STR:e64fc65|STR:e64fc65_panobinostat",TRUE
"group_L0_6505e13e","disease_vs_normal","group",11,"UNK",NA,495,495,11,0,11,"MeSH:D010051|MeSH:D012595|MeSH:D029424|STR:cd|STR:dle",TRUE
"group_L0_657f66d6","disease_vs_normal","group",2,"UNK",NA,9,9,2,0,2,"MeSH:D010001|STR:erosive_rheumatoid_arthritis_ra",TRUE
"group_L0_65e64115","small_molecule","group",2,"CHEBI:16762","ferrocytochrome <em>b</em><small><sub>1</sub></small>",6,6,0,2,2,"STR:100ug_ml_human_recombinant_tnf_a_600nm_4_hdha_added_into_culture_medium_for_72h_to_induce_apoptosis|STR:100ug_ml_human_recombinant_tnf_a_and_20umferrostatin_1_added_into_culture_medium_for_72h_to_induce_apoptosis",TRUE
"group_L0_65f72fb5","small_molecule","group",2,"UNK",NA,3,3,0,3,3,"STR:ciog_m7p_followed_by_treatment_phenamil_under_osteogenic_medium_per_3_days_further_7_days_from_7th_days|STR:ciog_m7p_of_pcl_film_1_followed_by_treatment_phenamil_under_osteogenic_medium_per_3_days_further_7_days_from_7th_days|STR:ciog_m7p_of_pcl_nf_2_followed_by_treatment_phenamil_under_osteogenic_medium_per_3_days_further_7_days_from_7th_days",TRUE
"group_L0_662bd1a4","disease_vs_normal","group",2,"UNK",NA,260,260,2,0,2,"MeSH:D001943|STR:esr1_breast_cancer",TRUE
"group_L0_663d50a3","disease_vs_normal","group",3,"UNK",NA,22,22,1,0,1,"STR:poor_risk_aml_patient",FALSE
"group_L0_66c4d2fc","disease_vs_normal","group",2,"MeSH:D003319","Corneal Stroma",8,8,0,0,0,"",FALSE
"group_L0_66fd51d1","disease_vs_normal","group",4,"UNK",NA,9,9,2,0,2,"MeSH:D003110|STR:hct116_colon_cancer_cell_line",TRUE
"group_L0_67026638","small_molecule","group",2,"CHEBI:91435","linifanib",3,3,0,1,1,"CHEBI:91435",FALSE
"group_L0_670c5143","disease_vs_normal","group",2,"UNK",NA,14,14,0,0,0,"",FALSE
"group_L0_67aa8efb","small_molecule","group",2,"UNK",NA,9,9,0,3,3,"CHEBI:39867|STR:aso1|STR:vpa_aso1",TRUE
"group_L0_67b5bc83","disease_vs_normal","group",4,"UNK",NA,9,9,3,0,3,"STR:breast_cancer_cells|STR:breast_cancer_t47d_cells|STR:cancer_cell_line",TRUE
"group_L0_68099251","pathogen_or_aggregate_exposure","group",3,"UNK",NA,154,154,0,0,0,"",FALSE
"group_L0_6830b413","disease_vs_normal","group",2,"UNK",NA,63,63,1,0,1,"MeSH:D008113",FALSE
"group_L0_6848f8ee","pathogen_or_aggregate_exposure","group",3,"UNK",NA,46,46,0,2,2,"STR:ev_d68|STR:mycobacterium_abscessus_microparticle",TRUE
"group_L0_686d6360","small_molecule","group",10,"UNK",NA,48,48,0,10,10,"HGNC:INTS11|HGNC:PPP1R10|HGNC:WDR82|HGNC:XRN2|STR:plus_iaa",TRUE
