"cluster_id","kind","mode","n_studies","agent_id_resolved","canonical_name","n_members","n_members_resolved","n_named_diseases","n_named_compounds","n_distinct_ids","distinct_id_sample","is_minestrone"
"group_L3_e50c2c88","disease_vs_normal","group",2,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L3_e5226c2c","small_molecule","group",2,"UNK",NA,47,47,0,0,0,"",FALSE
"group_L3_e527f3e5","disease_vs_normal","group",2,"STR:acute_myeloid_leukemia_aml","acute myeloid leukemia (aml)",4,4,1,0,1,"STR:acute_myeloid_leukemia_aml",FALSE
"group_L3_e5846bcb","disease_vs_normal","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L3_e5bc1a4e","disease_vs_normal","group",2,"STR:skcap_1r_pdx_tumor","skcap-1r pdx tumor",3,3,1,0,1,"STR:skcap_1r_pdx_tumor",FALSE
"group_L3_e5d87e15","disease_vs_normal","group",2,"MeSH:D009719","Nurse Anesthetists",5,5,0,0,0,"",FALSE
"group_L3_e5dfe68f","disease_vs_normal","group",2,"MeSH:D010051","Ovarian Neoplasms",75,75,1,0,1,"MeSH:D010051",FALSE
"group_L3_e624f979","small_molecule","group",2,"CHEBI:230905","Ribociclib",3,3,0,2,2,"CHEBI:230905|STR:ribociclb_600_nm",TRUE
"group_L3_e66b2973","pathogen_or_aggregate_exposure","group",4,"STR:hepatitis b virus","Hepatitis B virus",51,51,0,3,3,"STR:cccr07|STR:cccr08|STR:tlr7_cm",TRUE
"group_L3_e675286b","pathogen_or_aggregate_exposure","group",12,"UNK",NA,122,122,0,0,0,"",FALSE
"group_L3_e686bf17","small_molecule","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L3_e696f5c4","disease_vs_normal","group",4,"UNK",NA,17,17,0,0,0,"",FALSE
"group_L3_e6b8c9ac","disease_vs_normal","group",2,"STR:osteoarthritis","osteoarthritis",13,13,1,0,1,"STR:osteoarthritis",FALSE
"group_L3_e6d25ac0","pathogen_or_aggregate_exposure","group",3,"UNK",NA,72,72,0,0,0,"",FALSE
"group_L3_e71a88bc","disease_vs_normal","group",2,"MeSH:D003149","Community Dentistry",6,6,1,0,1,"STR:colorectal_cancer_cell_line",FALSE
"group_L3_e76e92ab","disease_vs_normal","group",4,"STR:human_colon_cancer_cells","human colon cancer cells",11,11,1,0,1,"STR:human_colon_cancer_cells",FALSE
"group_L3_e771f903","disease_vs_normal","group",2,"STR:lucap_23_1cr3_pdx_tumor","lucap 23.1cr3 pdx tumor",7,7,2,0,2,"STR:lucap_23_1cr3_pdx_tumor|STR:lucap_77cr_pdx_tumor",TRUE
"group_L3_e7dd93c2","disease_vs_normal","group",2,"STR:ependymoma","ependymoma",7,7,1,0,1,"STR:ependymoma",FALSE
"group_L3_e835ffbd","disease_vs_normal","group",2,"MeSH:D009427","Netherlands Antilles",3,3,0,0,0,"",FALSE
"group_L3_e85de5e7","small_molecule","group",2,"CHEBI:5078","flavonol",12,12,0,4,4,"CHEBI:47344|CHEBI:51450|CHEBI:90620|STR:cediranib",TRUE
"group_L3_e8af5a68","disease_vs_normal","group",2,"MeSH:D029424","Pulmonary Disease, Chronic Obstructive",23,23,1,0,1,"MeSH:D029424",FALSE
"group_L3_e8b92125","pathogen_or_aggregate_exposure","group",2,"MeSH:D015497","HIV-1",2,2,0,0,0,"",FALSE
"group_L3_e8bca080","disease_vs_normal","group",5,"MeSH:D001932","Brain Neoplasms",79,79,1,0,1,"MeSH:D001932",FALSE
"group_L3_e8d9b217","disease_vs_normal","group",2,"STR:metastatic_breast_cancer","metastatic breast cancer",23,23,1,0,1,"STR:metastatic_breast_cancer",FALSE
"group_L3_e96b9258","small_molecule","group",2,"CHEBI:28748","doxorubicin",19,19,0,0,0,"",FALSE
"group_L3_e97cf1aa","small_molecule","group",2,"CHEBI:28077","rifampicin",64,64,0,1,1,"STR:rifampicine_drug",FALSE
"group_L3_e984f119","small_molecule","group",2,"CHEBI:133681","4-ethylphenyl sulfate(1−)",3,3,0,2,2,"STR:100ng_ml_tweak|STR:tweak_100ng_ml_stimulated",TRUE
"group_L3_e998346f","disease_vs_normal","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L3_e9b9b9bc","pathogen_or_aggregate_exposure","group",2,"UNK",NA,21,21,0,0,0,"",FALSE
"group_L3_e9fb2b4e","disease_vs_normal","group",2,"MeSH:D014947","Wounds and Injuries",6,6,0,0,0,"",FALSE
"group_L3_e9fec60e","disease_vs_normal","group",10,"STR:breast_cancer_cell_line","breast cancer cell line",80,80,1,0,1,"STR:breast_cancer_cell_line",FALSE
"group_L3_ea0fd832","small_molecule","group",2,"CHEBI:17135","long-chain fatty alcohol",3,3,0,1,1,"STR:e2",FALSE
"group_L3_ea106069","small_molecule","group",2,"CHEBI:134207","methylcytosine",7,7,0,7,7,"CHEBI:135515|CHEBI:145365|CHEBI:231355|CHEBI:231651|CHEBI:65326",TRUE
"group_L3_ea651597","disease_vs_normal","group",2,"MeSH:D016403","Lymphoma, Large B-Cell, Diffuse",23,23,1,0,1,"MeSH:D016403",FALSE
"group_L3_ea9ff4ce","disease_vs_normal","group",2,"STR:pancreatic_adenocarcinoma","pancreatic adenocarcinoma",8,8,1,0,1,"STR:pancreatic_adenocarcinoma",FALSE
"group_L3_eac7b64a","pathogen_or_aggregate_exposure","group",2,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L3_ead8107f","disease_vs_normal","group",2,"UNK",NA,44,44,0,0,0,"",FALSE
"group_L3_eb1d10cd","disease_vs_normal","group",3,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L3_eb3da353","disease_vs_normal","group",4,"STR:psoriasis","psoriasis",40,40,1,0,1,"STR:psoriasis",FALSE
"group_L3_ebac53fb","disease_vs_normal","group",2,"UNK",NA,28,28,0,0,0,"",FALSE
"group_L3_ebb85566","disease_vs_normal","group",3,"UNK",NA,28,28,0,0,0,"",FALSE
"group_L3_ebcdf776","disease_vs_normal","group",5,"STR:adenocarcinoma","adenocarcinoma",97,97,2,0,2,"MeSH:D002294|STR:adenocarcinoma",TRUE
"group_L3_ebd759d8","pathogen_or_aggregate_exposure","group",2,"STR:candidemia","Candidemia",76,76,0,0,0,"",FALSE
"group_L3_ebdba2c2","small_molecule","group",2,"CHEBI:87197","dichlorophenyl dicarboximide fungicide",2,2,0,1,1,"CHEBI:39112",FALSE
"group_L3_ebff344d","small_molecule","group",5,"UNK",NA,27,27,0,0,0,"",FALSE
"group_L3_ec55f339","disease_vs_normal","group",2,"UNK",NA,142,142,0,0,0,"",FALSE
"group_L3_ec7b62fb","disease_vs_normal","group",2,"STR:osteosarcoma","osteosarcoma",3,3,1,0,1,"STR:osteosarcoma",FALSE
"group_L3_ec8f9c28","disease_vs_normal","group",10,"UNK",NA,151,151,0,0,0,"",FALSE
"group_L3_ecc70aad","disease_vs_normal","group",2,"UNK",NA,3,3,0,0,0,"",FALSE
"group_L3_ed0360db","disease_vs_normal","group",2,"UNK",NA,173,173,0,0,0,"",FALSE
"group_L3_ed7ebf04","small_molecule","group",2,"CHEBI:88266","(7<i>Z</i>,10<i>Z</i>,13<i>Z</i>,16<i>Z</i>,19<i>Z</i>)-docosapentaenoyl-containing glycerolipid",4,4,0,3,3,"CHEBI:132268|CHEBI:61390|CHEBI:75045",TRUE
"group_L3_edfdde0e","pathogen_or_aggregate_exposure","group",5,"UNK",NA,51,51,0,0,0,"",FALSE
"group_L3_ee5bac7b","disease_vs_normal","group",2,"STR:oligodendroglioma_grade_ii","oligodendroglioma grade ii",4,4,1,0,1,"STR:oligodendroglioma_grade_ii",FALSE
"group_L3_ee6ccb5e","disease_vs_normal","group",3,"STR:idiopathic_pulmonary_arterial_hypertension_ipah","idiopathic pulmonary arterial hypertension (ipah)",14,14,1,0,1,"STR:idiopathic_pulmonary_arterial_hypertension_ipah",FALSE
"group_L3_ee725a97","disease_vs_normal","group",3,"MeSH:D005815","Genetic Code",6,6,2,0,2,"STR:glioblastoma|STR:tumor_gbm",TRUE
"group_L3_ee7d3d91","small_molecule","group",5,"UNK",NA,51,51,0,0,0,"",FALSE
"group_L3_ee88f9bd","pathogen_or_aggregate_exposure","group",2,"STR:candida/bacterial","Candida/bacterial",20,20,0,0,0,"",FALSE
"group_L3_eea2e030","disease_vs_normal","group",2,"MeSH:D006528","Carcinoma, Hepatocellular",7,7,1,0,1,"MeSH:D006528",FALSE
"group_L3_eeb03ef2","disease_vs_normal","group",3,"MeSH:D015179","Colorectal Neoplasms",7,7,1,0,1,"MeSH:D015179",FALSE
"group_L3_eed1787d","disease_vs_normal","group",2,"MeSH:D006528","Carcinoma, Hepatocellular",7,7,1,0,1,"MeSH:D006528",FALSE
"group_L3_eedecd90","disease_vs_normal","group",2,"MeSH:D009182","Mycosis Fungoides",12,12,1,0,1,"STR:multiple_myeloma",FALSE
"group_L3_eee76436","small_molecule","group",3,"CHEBI:41774","tamoxifen",15,15,0,1,1,"CHEBI:41774",FALSE
"group_L3_ef07c5ee","disease_vs_normal","group",2,"UNK",NA,8,8,0,0,0,"",FALSE
"group_L3_ef0a25c7","cytokine_stim","group",2,"MeSH:D020381","Interleukin-17",11,11,0,2,2,"STR:il_25|STR:il17_ifn_g",TRUE
"group_L3_ef1ad21a","small_molecule","group",2,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L3_ef2b5050","disease_vs_normal","group",2,"STR:primary_ovarian_tumor_tissue","primary ovarian tumor tissue",100,100,1,0,1,"STR:primary_ovarian_tumor_tissue",FALSE
"group_L3_ef8d15bc","small_molecule","group",2,"CHEBI:8378","prednisolone",18,18,0,0,0,"",FALSE
"group_L3_efccac7a","small_molecule","group",2,"CHEBI:30778","gallic acid",5,5,0,2,2,"CHEBI:45863|STR:20nm_paclitaxel",TRUE
"group_L3_efcee24f","disease_vs_normal","group",3,"UNK",NA,17,17,0,0,0,"",FALSE
"group_L3_f00ee027","small_molecule","group",2,"STR:glycine max 7s globulin","Glycine max 7S globulin",26,26,0,0,0,"",FALSE
"group_L3_f01f0070","disease_vs_normal","group",35,"UNK",NA,304,304,0,0,0,"",FALSE
"group_L3_f01f59db","pathogen_or_aggregate_exposure","group",2,"STR:sars-cov-2","SARS-CoV-2",10,10,0,1,1,"STR:sars_cov_2_infected",FALSE
"group_L3_f01fd4b2","disease_vs_normal","group",2,"STR:colon_cancer_cells","colon cancer cells",5,5,1,0,1,"STR:colon_cancer_cells",FALSE
"group_L3_f06052a8","disease_vs_normal","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L3_f100d12a","disease_vs_normal","group",4,"UNK",NA,32,32,0,0,0,"",FALSE
"group_L3_f17190ae","small_molecule","group",2,"CHEBI:5094","Flindersine",4,4,0,2,2,"STR:clontracer_barcoded_hcc827_cell_population_was_treated_with_2_m_erlotinib_for_47_days_to_generate_the_erlotinib_resistant_cell_population|STR:day1",TRUE
"group_L3_f19eb4df","disease_vs_normal","group",2,"STR:metastatic_melanoma","metastatic melanoma",6,6,1,0,1,"STR:metastatic_melanoma",FALSE
"group_L3_f1a14bfd","disease_vs_normal","group",3,"STR:human_lung_cancer","human lung cancer",8,8,1,0,1,"STR:human_lung_cancer",FALSE
"group_L3_f1ade465","small_molecule","group",2,"CHEBI:15649","3,6,9-trihydroxypterocarpan",3,3,0,0,0,"",FALSE
"group_L3_f1db4339","pathogen_or_aggregate_exposure","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L3_f1e924cb","disease_vs_normal","group",2,"STR:lucap_147cr_pdx_tumor","lucap 147cr pdx tumor",3,3,1,0,1,"STR:lucap_147cr_pdx_tumor",FALSE
"group_L3_f1ec814e","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L3_f1f5813b","disease_vs_normal","group",2,"UNK",NA,582,582,0,0,0,"",FALSE
"group_L3_f21d19d5","disease_vs_normal","group",2,"MeSH:D002292","Carcinoma, Renal Cell",68,68,1,0,1,"MeSH:D002292",FALSE
"group_L3_f24184c0","small_molecule","group",2,"STR:rituximab","rituximab",26,26,0,0,0,"",FALSE
"group_L3_f2e87806","disease_vs_normal","group",8,"MeSH:D013274","Stomach Neoplasms",115,115,1,0,1,"MeSH:D013274",FALSE
"group_L3_f39f54da","small_molecule","group",11,"UNK",NA,37,37,0,0,0,"",FALSE
"group_L3_f4159500","disease_vs_normal","group",2,"MeSH:D003319","Corneal Stroma",20,20,1,0,1,"MeSH:D003424",FALSE
"group_L3_f4743c93","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L3_f49acc47","small_molecule","group",7,"CHEBI:16469","17β-estradiol",24,24,0,6,6,"CHEBI:50114|STR:10nm_e2|STR:10nm_e2_10nm_dexamethasone|STR:17_beta_estradiol_e2|STR:17b_estradiol",TRUE
"group_L3_f4b72b7c","small_molecule","group",3,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",4,4,0,3,3,"CHEBI:233362|STR:120_hour_treatmed_with_5_um_erdafitinib|STR:abemaciclib_sr11302",TRUE
"group_L3_f4cfbf77","small_molecule","group",6,"CHEBI:31638","fulvestrant",15,15,0,4,4,"CHEBI:31638|STR:10_nm_fulvestrant_for_6_hours|STR:100nm_fulvestrant|STR:fulvestrant_30nm",TRUE
"group_L3_f4e8141c","small_molecule","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L3_f4eff5a1","small_molecule","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L3_f50f34fe","pathogen_or_aggregate_exposure","group",58,"UNK",NA,1707,1707,0,0,0,"",FALSE
"group_L3_f57b630f","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L3_f5901314","disease_vs_normal","group",5,"UNK",NA,11,11,0,0,0,"",FALSE
"group_L3_f5985961","disease_vs_normal","group",2,"STR:pbmc","pbmc",51,51,1,0,1,"STR:pbmc",FALSE
"group_L3_f5a55497","disease_vs_normal","group",2,"MeSH:D015451","Leukemia, Lymphocytic, Chronic, B-Cell",18,18,1,0,1,"MeSH:D015451",FALSE
"group_L3_f5b9c6de","disease_vs_normal","group",2,"MeSH:D016640","Diabetes, Gestational",30,30,1,0,1,"STR:gdm",FALSE
"group_L3_f5c3f96b","disease_vs_normal","group",2,"UNK",NA,50,50,0,0,0,"",FALSE
"group_L3_f5c954cc","small_molecule","group",2,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L3_f5ce0637","disease_vs_normal","group",17,"UNK",NA,64,64,0,0,0,"",FALSE
"group_L3_f5d09d8f","disease_vs_normal","group",2,"STR:breast_cancer_cell","breast cancer cell",9,9,1,0,1,"STR:breast_cancer_cell",FALSE
"group_L3_f66d21f2","small_molecule","group",12,"UNK",NA,64,64,0,0,0,"",FALSE
"group_L3_f6705f94","disease_vs_normal","group",2,"STR:j82_bladder_cancer_cell","j82 bladder cancer cell",9,9,1,0,1,"STR:j82_bladder_cancer_cell",FALSE
"group_L3_f6855cb5","small_molecule","group",2,"CHEBI:30971","2<em>H</em>-azirine",15,15,0,2,2,"CHEBI:41879|STR:dox_for_24_hours",TRUE
"group_L3_f690e05f","small_molecule","group",2,"CHEBI:231598","tazemetostat",5,5,0,2,2,"CHEBI:231598|STR:5_um_tazemetostat",TRUE
"group_L3_f6b65ade","small_molecule","group",2,"CHEBI:68534","enzalutamide",8,8,0,5,5,"STR:10_um_enzalutamide|STR:10_um_enzalutamide_and_20_nm_onvansertib|STR:10_um_enzalutamide_and_30_nm_onvansertib|STR:20_um_enzalutamide|STR:enza",TRUE
"group_L3_f71c0bc5","disease_vs_normal","group",2,"STR:glioblastoma","glioblastoma",9,9,1,0,1,"STR:glioblastoma",FALSE
"group_L3_f72c621f","small_molecule","group",7,"MeSH:D000981","Antiprotozoal Agents",21,21,0,0,0,"",FALSE
"group_L3_f72cfa9c","small_molecule","group",3,"CHEBI:3202","Buchananine",10,10,0,2,2,"CHEBI:3732|STR:low_dose_decitabine",TRUE
"group_L3_f72f5c24","disease_vs_normal","group",2,"MeSH:D003400","Astacoidea",4,4,2,0,2,"STR:human_colon_cancer_cells|STR:purified_cell",TRUE
"group_L3_f788eac3","small_molecule","group",2,"CHEBI:85993","palbociclib",2,2,0,2,2,"STR:increasing_concentrations_of_palbociclib_for_7_months|STR:palbociclib_pd991_72hr",TRUE
"group_L3_f7c72c7b","small_molecule","group",2,"UNK",NA,9,9,0,0,0,"",FALSE
"group_L3_f80bd14d","disease_vs_normal","group",2,"STR:lucap_145_2_pdx_tumor","lucap 145.2 pdx tumor",3,3,1,0,1,"STR:lucap_145_2_pdx_tumor",FALSE
"group_L3_f810dc80","disease_vs_normal","group",3,"UNK",NA,12,12,0,0,0,"",FALSE
"group_L3_f8119df2","small_molecule","group",2,"CHEBI:16240","hydrogen peroxide",2,2,0,1,1,"CHEBI:16240",FALSE
"group_L3_f82798ed","disease_vs_normal","group",2,"MeSH:D002292","Carcinoma, Renal Cell",2,2,1,0,1,"MeSH:D002292",FALSE
"group_L3_f83ddbca","small_molecule","group",2,"STR:pembrolizumab","Pembrolizumab",13,13,0,1,1,"STR:pembrolizumab",FALSE
"group_L3_f87ba072","small_molecule","group",3,"CHEBI:41774","tamoxifen",4,4,0,2,2,"CHEBI:41774|STR:tam",TRUE
"group_L3_f87d0139","disease_vs_normal","group",2,"MeSH:D015179","Colorectal Neoplasms",17,17,1,0,1,"MeSH:D015179",FALSE
"group_L3_f897f4a7","small_molecule","group",3,"CHEBI:63013","β-<small>D</small>-Gal<em>p</em>NAc-(1→3)-α-<small>D</small>-Gal<em>p</em>-(1→4)-β-<small>D</small>-Gal<em>p</em>-(1→4)-<small>D</small>-Glc<em>p</em>",6,6,0,3,3,"CHEBI:64310|STR:250_nm_crizotinib|STR:500nm_crizotinib",TRUE
"group_L3_f89c00a2","disease_vs_normal","group",2,"STR:idiopathic_pulmonary_fibrosis_ipf","idiopathic pulmonary fibrosis (ipf)",11,11,1,0,1,"STR:idiopathic_pulmonary_fibrosis_ipf",FALSE
"group_L3_f8ac5ac1","small_molecule","group",3,"CHEBI:28908","bambermycin",35,35,0,1,1,"STR:lsd1_inhibition",FALSE
"group_L3_f8c17703","small_molecule","group",5,"MeSH:D000001","Calcimycin",62,62,0,0,0,"",FALSE
"group_L3_f8d01fa3","disease_vs_normal","group",2,"MeSH:D015535","Arthritis, Psoriatic",6,6,1,0,1,"MeSH:D015535",FALSE
"group_L3_f926687d","disease_vs_normal","group",2,"STR:adenocarcinoma","adenocarcinoma",8,8,1,0,1,"STR:adenocarcinoma",FALSE
"group_L3_f954daab","disease_vs_normal","group",9,"UNK",NA,45,45,0,0,0,"",FALSE
"group_L3_f9664885","small_molecule","group",2,"UNK",NA,5,5,0,0,0,"",FALSE
"group_L3_f97282a4","disease_vs_normal","group",2,"UNK",NA,6,6,0,0,0,"",FALSE
"group_L3_f9a4ffa0","disease_vs_normal","group",3,"MeSH:D054218","Precursor T-Cell Lymphoblastic Leukemia-Lymphoma",46,46,1,0,1,"MeSH:D054218",FALSE
"group_L3_fa4cb9be","disease_vs_normal","group",5,"MeSH:D009875","Operator Regions, Genetic",110,110,3,0,3,"MeSH:D010051|STR:caov2_primary_ovarian_cancer_cell|STR:ovarian_cancer_cells",TRUE
"group_L3_fa792f52","small_molecule","group",6,"UNK",NA,48,48,0,0,0,"",FALSE
"group_L3_fa80ceea","disease_vs_normal","group",3,"STR:human_bladder_cancer_cell_line_j82","human bladder cancer cell line j82",3,3,1,0,1,"STR:human_bladder_cancer_cell_line_j82",FALSE
"group_L3_faa9e617","small_molecule","group",2,"CHEBI:34884","naphthyl-2-methyl-succinyl-CoA",2,2,0,1,1,"CHEBI:27899",FALSE
"group_L3_fabf4b66","disease_vs_normal","group",2,"STR:lung_cancer_cell_lines","lung cancer cell lines",2,2,1,0,1,"STR:lung_cancer_cell_lines",FALSE
"group_L3_fadaada2","disease_vs_normal","group",2,"UNK",NA,23,23,0,0,0,"",FALSE
"group_L3_fb362a1b","small_molecule","group",2,"STR:deta_no","deta/no",6,6,0,1,1,"STR:deta_no",FALSE
"group_L3_fb4b232d","disease_vs_normal","group",2,"STR:prostate_cancer_tissue","prostate cancer tissue",5,5,1,0,1,"STR:prostate_cancer_tissue",FALSE
"group_L3_fb5207e0","disease_vs_normal","group",25,"UNK",NA,212,212,0,0,0,"",FALSE
"group_L3_fb557ffc","disease_vs_normal","group",3,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L3_fbaa8284","small_molecule","group",2,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",26,26,0,1,1,"STR:venetoclax_and_azacitidine",FALSE
"group_L3_fbae8cfd","small_molecule","group",2,"CHEBI:27899","cisplatin",2,2,0,1,1,"CHEBI:27899",FALSE
"group_L3_fbb30f78","disease_vs_normal","group",2,"UNK",NA,4,4,0,0,0,"",FALSE
"group_L3_fbd44fca","small_molecule","group",2,"CHEBI:50756","acridone",4,4,0,2,2,"STR:huh7_cells_were_treated_with_chronic_sorafenib|STR:treated_with_gefitinib_for_24_hours",TRUE
"group_L3_fc45f9a3","pathogen_or_aggregate_exposure","group",18,"UNK",NA,165,165,0,0,0,"",FALSE
"group_L3_fc99c450","small_molecule","group",2,"CHEBI:47898","4'-epidoxorubicin",25,25,0,0,0,"",FALSE
"group_L3_fd3a2c2b","small_molecule","group",2,"CHEBI:63630","tolcapone",9,9,0,5,5,"CHEBI:63791|CHEBI:68478|CHEBI:72690|CHEBI:79699|STR:1nm_romidepsin",TRUE
"group_L3_fd5c8fd5","cytokine_stim","group",2,"HGNC:11892","TNF",6,6,0,1,1,"STR:tumor_necrosis_factor",FALSE
"group_L3_fd710550","disease_vs_normal","group",2,"UNK",NA,2,2,0,0,0,"",FALSE
"group_L3_fdb9aa3b","disease_vs_normal","group",2,"STR:ad","ad",12,12,1,0,1,"STR:ad",FALSE
"group_L3_fdf168f8","small_molecule","group",2,"CHEBI:16515","3-ADP-glyceric acid",2,2,0,1,1,"STR:10_nm_1",FALSE
"group_L3_fe0b3628","small_molecule","group",2,"CHEBI:50556","hydrogen trithiocarbonate",2,2,0,1,1,"STR:dapt_gsi",FALSE
"group_L3_fe59e4e7","small_molecule","group",2,"CHEBI:16579","anisole",7,7,0,2,2,"STR:1|STR:1alpha",TRUE
"group_L3_fe7f9cb9","small_molecule","group",7,"CHEBI:68534","enzalutamide",30,30,0,4,4,"CHEBI:68534|STR:10_um_enzalutamide|STR:enzalutamide_induction|STR:wt_100nm_plus_ezalutamide_1_micromolar",TRUE
"group_L3_feb651a7","small_molecule","group",4,"MeSH:D003473","Neuromuscular Nondepolarizing Agents",7,7,0,0,0,"",FALSE
"group_L3_feb999ca","small_molecule","group",2,"CHEBI:16635","Met-tRNA<small><sup>Met</small></sup>",19,19,0,1,1,"STR:tgf_beta1",FALSE
"group_L3_ff1db674","pathogen_or_aggregate_exposure","group",4,"UNK",NA,76,76,0,0,0,"",FALSE
"group_L3_ff2fba48","disease_vs_normal","group",2,"STR:oscc","oscc",10,10,1,0,1,"STR:oscc",FALSE
"group_L3_ff65693f","cytokine_stim","group",2,"CHEBI:16994","1-(β-<small>D</small>-galactosyl)-2-(2-hydroxyacyl)sphingosine",6,6,0,4,4,"STR:tnf_10min|STR:tnf_30min|STR:tnf_4h|STR:tnf_5min",TRUE
"group_L3_ff8ece20","disease_vs_normal","group",2,"MeSH:D010634","Phenobarbital",3,3,1,0,1,"MeSH:D010634",FALSE
"group_L3_ffb80e2c","cytokine_stim","group",2,"HGNC:11927","TNFSF12",9,9,0,1,1,"STR:tweak",FALSE
"group_L3_ffcca9d8","small_molecule","group",4,"CHEBI:123456","N-ethyl-2-[(2R,3R,6S)-3-[(4-fluorophenyl)sulfonylamino]-2-(hydroxymethyl)-3,6-dihydro-2H-pyran-6-yl]acetamide",73,73,0,33,33,"CHEBI:132268|CHEBI:145372|CHEBI:145374|CHEBI:145428|CHEBI:173077",TRUE
"group_L4_00088ac6","small_molecule","group",2,"MeSH:D006878","Hydroxides",5,5,0,0,0,"",FALSE
"group_L4_002587e3","disease_vs_normal","group",2,"UNK",NA,16,16,0,0,0,"",FALSE
"group_L4_005e93e1","small_molecule","group",4,"UNK",NA,15,15,0,0,0,"",FALSE
"group_L4_0073827d","disease_vs_normal","group",3,"UNK",NA,7,7,0,0,0,"",FALSE
"group_L4_007be82f","small_molecule","group",2,"CHEBI:18258","3,3',5-triiodo-<small>L</small>-thyronine",9,9,0,1,1,"CHEBI:18258",FALSE
"group_L4_00ab415e","small_molecule","group",2,"CHEBI:88502","DG(16:1(9Z)/18:3(6Z,9Z,12Z)/0:0)",4,4,0,0,0,"",FALSE
"group_L4_00d529e1","small_molecule","group",4,"MeSH:D006835","Hydrazones",42,42,0,0,0,"",FALSE
"group_L4_00db63f9","disease_vs_normal","group",2,"MeSH:D015451","Leukemia, Lymphocytic, Chronic, B-Cell",6,6,1,0,1,"MeSH:D015451",FALSE
"group_L4_00e50bd6","disease_vs_normal","group",16,"UNK",NA,112,112,0,0,0,"",FALSE
"group_L4_00ef3e5b","disease_vs_normal","group",2,"MeSH:D006528","Carcinoma, Hepatocellular",24,24,1,0,1,"MeSH:D006528",FALSE
"group_L4_00f48d77","disease_vs_normal","group",2,"MeSH:D003093","Colitis, Ulcerative",4,4,1,0,1,"MeSH:D003093",FALSE
"group_L4_00f76d70","small_molecule","group",2,"CHEBI:49960","vandetanib",2,2,0,1,1,"CHEBI:49960",FALSE
"group_L4_0125fab6","disease_vs_normal","group",2,"MeSH:D006268","Health Facilities",5,5,2,0,2,"MeSH:D006528|STR:human_hepatocellular_carcinoma_cell_line",TRUE
"group_L4_01587bfe","small_molecule","group",2,"CHEBI:50845","doxycycline",4,4,0,1,1,"STR:doxycyline",FALSE
"group_L4_017ed123","cytokine_stim","group",2,"STR:interferon gamma","Interferon gamma",2,2,0,2,2,"STR:ifn_gamma|STR:ifng",TRUE
"group_L4_01975c2e","disease_vs_normal","group",5,"UNK",NA,120,120,0,0,0,"",FALSE
"group_L4_01b8a4dc","small_molecule","group",2,"CHEBI:5516","sodium aurothiomalate",4,4,0,3,3,"CHEBI:64310|CHEBI:66903|CHEBI:78432",TRUE
"group_L4_021bdf04","disease_vs_normal","group",2,"MeSH:D003110","Colonic Neoplasms",11,11,1,0,1,"MeSH:D003110",FALSE
"group_L4_024b2336","small_molecule","group",3,"CHEBI:67271","MK-2206",7,7,0,1,1,"CHEBI:67271",FALSE
"group_L4_025fc839","disease_vs_normal","group",3,"STR:human_breast_cancer","human breast cancer",20,20,1,0,1,"STR:human_breast_cancer",FALSE
"group_L4_02a1fb3f","small_molecule","group",4,"CHEBI:3139","bleomycin A<small><sub>2</sub></small>",9,9,0,3,3,"CHEBI:3139|STR:treated_with_bleomycin_and_sb203580|STR:treated_with_bleomycin_in_culture",TRUE
"group_L4_02b05762","disease_vs_normal","group",2,"STR:human_hepatocellular_carcinoma_cells","human hepatocellular carcinoma cells",2,2,1,0,1,"STR:human_hepatocellular_carcinoma_cells",FALSE
"group_L4_02eb343d","small_molecule","group",2,"CHEBI:4911","etoposide",5,5,0,2,2,"CHEBI:27561|STR:2_5_um_etoposide",TRUE
"group_L4_02f855a5","disease_vs_normal","group",2,"MeSH:D016403","Lymphoma, Large B-Cell, Diffuse",23,23,1,0,1,"MeSH:D016403",FALSE
"group_L4_031d1f8a","small_molecule","group",2,"CHEBI:75529","1-lauroyl-<em>sn</em>-glycerol",2,2,0,2,2,"CHEBI:85993|CHEBI:91402",TRUE
