"record_id","organism","nchar_raw","fail_mode"
"GSM3574850","Homo sapiens",6393,"MODE_B_LEGIT_TRUNC"
"GSM4039445","Homo sapiens",2714,"OTHER_DEGEN"
"GSM6656024","Homo sapiens",2465,"MODE_A_WHITESPACE"
"GSM2742749","Homo sapiens",8716,"MODE_B_LEGIT_TRUNC"
"GSM4066536","Homo sapiens",2711,"OTHER_DEGEN"
"GSM4077840","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM6720816","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM4077846","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM4078120","Homo sapiens",2688,"OTHER_DEGEN"
"GSM5429868","Homo sapiens",2415,"MODE_A_WHITESPACE"
"GSM4254001","Homo sapiens",2435,"MODE_A_WHITESPACE"
"GSM1447370","Homo sapiens",2716,"OTHER_DEGEN"
"GSM3636488","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM3636506","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM5435594","Homo sapiens",2435,"MODE_A_WHITESPACE"
"GSM4385456","Homo sapiens",2693,"OTHER_DEGEN"
"GSM3053270","Homo sapiens",2418,"MODE_A_WHITESPACE"
"GSM3636508","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM3029028","Homo sapiens",2423,"MODE_A_WHITESPACE"
"GSM3526401","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM5515761","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM5519253","Homo sapiens",2700,"OTHER_DEGEN"
"GSM4681042","Homo sapiens",7020,"MODE_B_LEGIT_TRUNC"
"GSM5547789","Homo sapiens",2710,"OTHER_DEGEN"
"GSM5547797","Homo sapiens",2687,"OTHER_DEGEN"
"GSM5491692","Homo sapiens",6864,"MODE_B_LEGIT_TRUNC"
"GSM4411764","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM5547782","Homo sapiens",2706,"OTHER_DEGEN"
"GSM5547798","Homo sapiens",2709,"OTHER_DEGEN"
"GSM5547878","Homo sapiens",2687,"OTHER_DEGEN"
"GSM3674372","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM8027857","Homo sapiens",7137,"MODE_B_LEGIT_TRUNC"
"GSM8084584","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM8119639","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM8186985","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM8188709","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM8188721","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM2212891","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM3636491","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM5509082","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM6058739","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM4763070","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM6071220","Homo sapiens",2696,"OTHER_DEGEN"
"GSM2773437","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM5654924","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM5595394","Homo sapiens",2702,"OTHER_DEGEN"
"GSM5840002","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM6071235","Homo sapiens",2696,"OTHER_DEGEN"
"GSM6071347","Homo sapiens",2696,"OTHER_DEGEN"
"GSM2185724","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM5592212","Homo sapiens",2447,"MODE_A_WHITESPACE"
"GSM5592455","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM4910859","Homo sapiens",2706,"OTHER_DEGEN"
"GSM4077843","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM7123613","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM3574802","Homo sapiens",6536,"MODE_B_LEGIT_TRUNC"
"GSM4762660","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM8188707","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM7712278","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM5654949","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM4704000","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7427118","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM7840867","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM3738311","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM3674358","Homo sapiens",2433,"MODE_A_WHITESPACE"
"GSM7988559","Homo sapiens",2463,"MODE_A_WHITESPACE"
"GSM6093950","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM6202604","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM7427056","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM7427064","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM7123619","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM5547799","Homo sapiens",2703,"OTHER_DEGEN"
"GSM7049214","Homo sapiens",2445,"MODE_A_WHITESPACE"
"GSM5547808","Homo sapiens",2706,"OTHER_DEGEN"
"GSM4385457","Homo sapiens",2692,"OTHER_DEGEN"
"GSM4078119","Homo sapiens",2688,"OTHER_DEGEN"
"GSM5665321","Homo sapiens",2423,"MODE_A_WHITESPACE"
"GSM4411769","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM7383830","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM4849152","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM7427002","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM2265676","Homo sapiens",2433,"MODE_A_WHITESPACE"
"GSM3071545","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM5461476","Homo sapiens",2423,"MODE_A_WHITESPACE"
"GSM5654920","Homo sapiens",2418,"MODE_A_WHITESPACE"
"GSM1641204","Homo sapiens",2465,"MODE_A_WHITESPACE"
"GSM3574817","Homo sapiens",6554,"MODE_B_LEGIT_TRUNC"
"GSM2942419","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM8128127","Homo sapiens",2453,"MODE_A_WHITESPACE"
"GSM7840881","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM4773170","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM7427058","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM4614978","Homo sapiens",2412,"MODE_A_WHITESPACE"
"GSM5081843","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM3382419","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM7518501","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM4322750","Homo sapiens",2432,"MODE_A_WHITESPACE"
"GSM1959786","Homo sapiens",2707,"OTHER_DEGEN"
"GSM4385435","Homo sapiens",2692,"OTHER_DEGEN"
"GSM1602269","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM5815306","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM4558571","Homo sapiens",2399,"MODE_A_WHITESPACE"
"GSM7383825","Homo sapiens",2407,"MODE_A_WHITESPACE"
"GSM6503075","Homo sapiens",2736,"OTHER_DEGEN"
"GSM1383916","Homo sapiens",7144,"MODE_B_LEGIT_TRUNC"
"GSM6533848","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM8188712","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM4614963","Homo sapiens",2412,"MODE_A_WHITESPACE"
"GSM5595393","Homo sapiens",2702,"OTHER_DEGEN"
"GSM1925973","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM3071542","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM5830212","Homo sapiens",2715,"OTHER_DEGEN"
"GSM5824380","Homo sapiens",2684,"OTHER_DEGEN"
"GSM3636515","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM5558514","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM3636510","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM7427100","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM6597921","Homo sapiens",2391,"MODE_A_WHITESPACE"
"GSM7712273","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM7086151","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM2718684","Homo sapiens",2804,"OTHER_DEGEN"
"GSM6426663","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM5883717","Homo sapiens",2448,"MODE_A_WHITESPACE"
"GSM6597239","Homo sapiens",2399,"MODE_A_WHITESPACE"
"GSM5824378","Homo sapiens",2684,"OTHER_DEGEN"
"GSM7518523","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM5835454","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM5815304","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM7518508","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM4631290","Homo sapiens",2386,"MODE_A_WHITESPACE"
"GSM7744262","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4078116","Homo sapiens",2687,"OTHER_DEGEN"
"GSM4681047","Homo sapiens",6978,"MODE_B_LEGIT_TRUNC"
"GSM8148838","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM4631289","Homo sapiens",2386,"MODE_A_WHITESPACE"
"GSM6285633","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM3300793","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM4981365","Homo sapiens",2461,"MODE_A_WHITESPACE"
"GSM7221390","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM4849147","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM7427111","Homo sapiens",2420,"MODE_A_WHITESPACE"
"GSM4681167","Homo sapiens",7017,"MODE_B_LEGIT_TRUNC"
"GSM4681171","Homo sapiens",6992,"MODE_B_LEGIT_TRUNC"
"GSM4826795","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM6754339","Homo sapiens",2399,"MODE_A_WHITESPACE"
"GSM7889821","Homo sapiens",2389,"MODE_A_WHITESPACE"
"GSM5957471","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM6434394","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM6434402","Homo sapiens",2447,"MODE_A_WHITESPACE"
"GSM7512653","Homo sapiens",2415,"MODE_A_WHITESPACE"
"GSM5830216","Homo sapiens",2714,"OTHER_DEGEN"
"GSM7427066","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM7518511","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM3972127","Homo sapiens",2423,"MODE_A_WHITESPACE"
"GSM8006164","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM6071283","Homo sapiens",2696,"OTHER_DEGEN"
"GSM5957473","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM4154380","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM6426661","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM7889820","Homo sapiens",2390,"MODE_A_WHITESPACE"
"GSM5709282","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM6429238","Homo sapiens",2463,"MODE_A_WHITESPACE"
"GSM2396980","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM6005160","Homo sapiens",2478,"MODE_A_WHITESPACE"
"GSM4762619","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM3019093","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM5654947","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM6910374","Homo sapiens",2437,"MODE_A_WHITESPACE"
"GSM5595414","Homo sapiens",2696,"OTHER_DEGEN"
"GSM3398391","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM6921591","Homo sapiens",2389,"MODE_A_WHITESPACE"
"GSM5718000","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM3071593","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM4631143","Homo sapiens",2385,"MODE_A_WHITESPACE"
"GSM3386926","Homo sapiens",2715,"OTHER_DEGEN"
"GSM2633907","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM5435656","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM5941962","Homo sapiens",2712,"OTHER_DEGEN"
"GSM6285628","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM6008268","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7427045","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM7518526","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM3574858","Homo sapiens",6381,"MODE_B_LEGIT_TRUNC"
"GSM7920203","Homo sapiens",2451,"MODE_A_WHITESPACE"
"GSM4086565","Homo sapiens",6904,"MODE_B_LEGIT_TRUNC"
"GSM2805898","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM4010383","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM5941960","Homo sapiens",2713,"OTHER_DEGEN"
"GSM3639701","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM4763478","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM6515846","Homo sapiens",2407,"MODE_A_WHITESPACE"
"GSM6071290","Homo sapiens",2696,"OTHER_DEGEN"
"GSM6071326","Homo sapiens",2696,"OTHER_DEGEN"
"GSM1602265","Homo sapiens",2420,"MODE_A_WHITESPACE"
"GSM8188711","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM6122586","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM5815307","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM6597922","Homo sapiens",2391,"MODE_A_WHITESPACE"
"GSM7086165","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM4034943","Homo sapiens",2425,"MODE_A_WHITESPACE"
"GSM3531606","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM4102086","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM4762658","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM3674359","Homo sapiens",2435,"MODE_A_WHITESPACE"
"GSM4818547","Homo sapiens",6952,"MODE_B_LEGIT_TRUNC"
"GSM6071276","Homo sapiens",2696,"OTHER_DEGEN"
"GSM4952237","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM6071248","Homo sapiens",2696,"OTHER_DEGEN"
"GSM6910372","Homo sapiens",2437,"MODE_A_WHITESPACE"
"GSM3636519","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM7086163","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM7086808","Homo sapiens",2455,"MODE_A_WHITESPACE"
"GSM6285629","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM3574807","Homo sapiens",6530,"MODE_B_LEGIT_TRUNC"
"GSM1602272","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM3674369","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM4826908","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM6515842","Homo sapiens",2407,"MODE_A_WHITESPACE"
"GSM6656022","Homo sapiens",2464,"MODE_A_WHITESPACE"
"GSM7123628","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM4010391","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4034932","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM7172234","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM3763011","Homo sapiens",2776,"OTHER_DEGEN"
"GSM4810331","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM3636505","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM3362560","Homo sapiens",2417,"MODE_A_WHITESPACE"
"GSM7885613","Homo sapiens",2428,"MODE_A_WHITESPACE"
"GSM4681031","Homo sapiens",7048,"MODE_B_LEGIT_TRUNC"
"GSM5585197","Homo sapiens",2420,"MODE_A_WHITESPACE"
"GSM3790269","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM5410882","Homo sapiens",2440,"MODE_A_WHITESPACE"
"GSM6426664","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM3067312","Homo sapiens",2434,"MODE_A_WHITESPACE"
"GSM6071084","Homo sapiens",2722,"OTHER_DEGEN"
"GSM7427057","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM6071298","Homo sapiens",2696,"OTHER_DEGEN"
"GSM5029897","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM7123626","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM7518502","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM7518522","Homo sapiens",2428,"MODE_A_WHITESPACE"
"GSM4763053","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM4385445","Homo sapiens",2689,"OTHER_DEGEN"
"GSM5035388","Homo sapiens",2716,"OTHER_DEGEN"
"GSM6071354","Homo sapiens",2696,"OTHER_DEGEN"
"GSM6285512","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM3763018","Homo sapiens",2776,"OTHER_DEGEN"
"GSM7901207","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM5776491","Homo sapiens",2389,"MODE_A_WHITESPACE"
"GSM3790280","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM6910369","Homo sapiens",2438,"MODE_A_WHITESPACE"
"GSM3436238","Homo sapiens",2397,"MODE_A_WHITESPACE"
"GSM7221377","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM3674373","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM6071318","Homo sapiens",2696,"OTHER_DEGEN"
"GSM4253992","Homo sapiens",2437,"MODE_A_WHITESPACE"
"GSM6401923","Homo sapiens",2387,"MODE_A_WHITESPACE"
"GSM8188722","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM5595413","Homo sapiens",2696,"OTHER_DEGEN"
"GSM4818564","Homo sapiens",6981,"MODE_B_LEGIT_TRUNC"
"GSM3071607","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM7499010","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM7512654","Homo sapiens",2415,"MODE_A_WHITESPACE"
"GSM7518498","Homo sapiens",2430,"MODE_A_WHITESPACE"
"GSM4257796","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM5973021","Homo sapiens",2720,"OTHER_DEGEN"
"GSM6071083","Homo sapiens",2690,"OTHER_DEGEN"
"GSM7123631","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM4680943","Homo sapiens",7017,"MODE_B_LEGIT_TRUNC"
"GSM5654946","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM6421493","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM7518517","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM1308248","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM3674364","Homo sapiens",2433,"MODE_A_WHITESPACE"
"GSM4552951","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM7123624","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM7221386","Homo sapiens",2412,"MODE_A_WHITESPACE"
"GSM4010380","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM7427098","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM4763453","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM5726319","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM3535858","Homo sapiens",2435,"MODE_A_WHITESPACE"
"GSM5654948","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM4818582","Homo sapiens",6960,"MODE_B_LEGIT_TRUNC"
"GSM5029906","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM7123623","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM5350821","Homo sapiens",2399,"MODE_A_WHITESPACE"
"GSM5957469","Homo sapiens",2427,"MODE_A_WHITESPACE"
"GSM6401930","Homo sapiens",2387,"MODE_A_WHITESPACE"
"GSM7170290","Homo sapiens",2712,"OTHER_DEGEN"
"GSM5665320","Homo sapiens",2423,"MODE_A_WHITESPACE"
"GSM3574805","Homo sapiens",6212,"MODE_B_LEGIT_TRUNC"
"GSM4162579","Homo sapiens",2416,"MODE_A_WHITESPACE"
"GSM6533849","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM1249129","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM5068837","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM3674376","Homo sapiens",2433,"MODE_A_WHITESPACE"
"GSM6595586","Homo sapiens",2696,"OTHER_DEGEN"
"GSM3986411","Homo sapiens",2392,"MODE_A_WHITESPACE"
"GSM3531611","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM4751198","Homo sapiens",2682,"OTHER_DEGEN"
"GSM8027877","Homo sapiens",7074,"MODE_B_LEGIT_TRUNC"
"GSM6597909","Homo sapiens",2391,"MODE_A_WHITESPACE"
"GSM6597933","Homo sapiens",2391,"MODE_A_WHITESPACE"
"GSM7872504","Homo sapiens",2400,"MODE_A_WHITESPACE"
"GSM7885617","Homo sapiens",2428,"MODE_A_WHITESPACE"
"GSM6046547","Homo sapiens",2396,"MODE_A_WHITESPACE"
"GSM4547494","Homo sapiens",2459,"MODE_A_WHITESPACE"
"GSM4010394","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM1249126","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM3531618","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM3574859","Homo sapiens",6486,"MODE_B_LEGIT_TRUNC"
"GSM3574862","Homo sapiens",6490,"MODE_B_LEGIT_TRUNC"
"GSM8119637","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM5057981","Homo sapiens",2698,"OTHER_DEGEN"
"GSM5830207","Homo sapiens",2715,"OTHER_DEGEN"
"GSM1602270","Homo sapiens",2419,"MODE_A_WHITESPACE"
"GSM3574822","Homo sapiens",6250,"MODE_B_LEGIT_TRUNC"
"GSM6432119","Homo sapiens",2700,"OTHER_DEGEN"
"GSM7123618","Homo sapiens",2394,"MODE_A_WHITESPACE"
"GSM7712274","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM7732623","Homo sapiens",2390,"MODE_A_WHITESPACE"
"GSM3494485","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7744259","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4763066","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM3553583","Homo sapiens",2402,"MODE_A_WHITESPACE"
"GSM3633409","Homo sapiens",2458,"MODE_A_WHITESPACE"
"GSM4810332","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM8188720","Homo sapiens",2406,"MODE_A_WHITESPACE"
"GSM6071353","Homo sapiens",2696,"OTHER_DEGEN"
"GSM6071221","Homo sapiens",2696,"OTHER_DEGEN"
"GSM3574840","Homo sapiens",6442,"MODE_B_LEGIT_TRUNC"
"GSM4818594","Homo sapiens",6979,"MODE_B_LEGIT_TRUNC"
"GSM2396979","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM3674371","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM5726392","Homo sapiens",2404,"MODE_A_WHITESPACE"
"GSM7712280","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM6321982","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM4763006","Homo sapiens",2492,"MODE_A_WHITESPACE"
"GSM6573667","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM6585854","Homo sapiens",2395,"MODE_A_WHITESPACE"
"GSM2695253","Homo sapiens",3272,"MODE_B_LEGIT_TRUNC"
"GSM3071548","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM5223921","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM4074579","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM6503078","Homo sapiens",2735,"OTHER_DEGEN"
"GSM3602087","Homo sapiens",2446,"MODE_A_WHITESPACE"
"GSM4631316","Homo sapiens",2386,"MODE_A_WHITESPACE"
"GSM4681099","Homo sapiens",7031,"MODE_B_LEGIT_TRUNC"
"GSM6515839","Homo sapiens",2407,"MODE_A_WHITESPACE"
"GSM5223932","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM6122585","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM6421495","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM6202603","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM6625320","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM7221391","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM1266740","Homo sapiens",2431,"MODE_A_WHITESPACE"
"GSM7712281","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM8006154","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM6434403","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM5068834","Homo sapiens",2421,"MODE_A_WHITESPACE"
"GSM4908822","Homo sapiens",2696,"OTHER_DEGEN"
"GSM2258217","Homo sapiens",2403,"MODE_A_WHITESPACE"
"GSM3396299","Homo sapiens",2412,"MODE_A_WHITESPACE"
"GSM4631142","Homo sapiens",2387,"MODE_A_WHITESPACE"
"GSM7518499","Homo sapiens",2429,"MODE_A_WHITESPACE"
"GSM7427120","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM3763012","Homo sapiens",2776,"OTHER_DEGEN"
"GSM5223872","Homo sapiens",2416,"MODE_A_WHITESPACE"
"GSM7221382","Homo sapiens",2401,"MODE_A_WHITESPACE"
"GSM7427103","Homo sapiens",2422,"MODE_A_WHITESPACE"
"GSM4763033","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM7840861","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM4763464","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM4683957","Homo sapiens",2408,"MODE_A_WHITESPACE"
"GSM2714104","Homo sapiens",2469,"MODE_A_WHITESPACE"
"GSM4077849","Homo sapiens",2398,"MODE_A_WHITESPACE"
"GSM7086166","Homo sapiens",2393,"MODE_A_WHITESPACE"
"GSM3071580","Homo sapiens",2411,"MODE_A_WHITESPACE"
"GSM5363265","Homo sapiens",2450,"MODE_A_WHITESPACE"
"GSM3029018","Homo sapiens",2416,"MODE_A_WHITESPACE"
"GSM5595412","Homo sapiens",2696,"OTHER_DEGEN"
"GSM3574813","Homo sapiens",6516,"MODE_B_LEGIT_TRUNC"
"GSM7901205","Homo sapiens",2405,"MODE_A_WHITESPACE"
"GSM4763034","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM5971542","Homo sapiens",2696,"OTHER_DEGEN"
"GSM5363273","Homo sapiens",2450,"MODE_A_WHITESPACE"
"GSM2931826","Homo sapiens",2475,"MODE_A_WHITESPACE"
"GSM6401924","Homo sapiens",2387,"MODE_A_WHITESPACE"
"GSM3897506","Homo sapiens",2487,"MODE_A_WHITESPACE"
"GSM5223912","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM8095967","Homo sapiens",2399,"MODE_A_WHITESPACE"
"GSM6071332","Homo sapiens",2696,"OTHER_DEGEN"
"GSM4681033","Homo sapiens",7202,"MODE_B_LEGIT_TRUNC"
"GSM4763069","Homo sapiens",2493,"MODE_A_WHITESPACE"
"GSM2712774","Homo sapiens",2706,"OTHER_DEGEN"
"GSM6021880","Homo sapiens",2410,"MODE_A_WHITESPACE"
"GSM4681100","Homo sapiens",7053,"MODE_B_LEGIT_TRUNC"
"GSM1602275","Homo sapiens",2409,"MODE_A_WHITESPACE"
"GSM6008270","Homo sapiens",2413,"MODE_A_WHITESPACE"
"GSM7840868","Homo sapiens",2413,"MODE_A_WHITESPACE"
