"cluster_id","study_id","entity","cls","etichetta_trattato","etichetta_controllo","verdetto_regola","accusato"
"cgroup_L5_871ae09e","GSE198722","NCBITaxon:2697049","infection","Astrocytes infected with SARS-CoV-2 (MOI=5)","Mock-infected astrocytes","",FALSE
"cgroup_L5_871ae09e","GSE199743","NCBITaxon:2697049","infection","SARS-CoV-2 infected WD-PNEC 48h","Mock infected WD-PNEC 48h","",FALSE
"cgroup_L5_871ae09e","GSE199743","NCBITaxon:2697049","infection","SARS-CoV-2 infected WD-PNEC 96h","Mock infected WD-PNEC 96h","",FALSE
"cgroup_L5_871ae09e","GSE205621","NCBITaxon:2697049","infection","A549-ACE cells SARS-CoV-2 DelARKSAP 24h","A549-ACE cells Mock 24h","",FALSE
"cgroup_L5_871ae09e","GSE205621","NCBITaxon:2697049","infection","A549-ACE cells SARS-CoV-2 DelARKSAP 48h","A549-ACE cells Mock 48h","",FALSE
"cgroup_L5_871ae09e","GSE205621","NCBITaxon:2697049","infection","A549-ACE cells SARS-CoV-2 DelOrf8 24h","A549-ACE cells Mock 24h","",FALSE
"cgroup_L5_871ae09e","GSE205621","NCBITaxon:2697049","infection","A549-ACE cells SARS-CoV-2 DelOrf8 48h","A549-ACE cells Mock 48h","",FALSE
"cgroup_L5_871ae09e","GSE205621","NCBITaxon:2697049","infection","A549-ACE cells SARS-CoV-2 WT 24h","A549-ACE cells Mock 24h","",FALSE
"cgroup_L5_871ae09e","GSE205621","NCBITaxon:2697049","infection","A549-ACE cells SARS-CoV-2 WT 48h","A549-ACE cells Mock 48h","",FALSE
"cgroup_L5_871ae09e","GSE217099","NCBITaxon:2697049","infection","SARS-CoV-2-infected (4 dpi)","Mock-treated (4 dpi)","",FALSE
"cgroup_L5_871ae09e","GSE225517","NCBITaxon:2697049","infection","Midbrain organoid Line 15 SARS-CoV-2","Midbrain organoid Line 15 Mock infection","",FALSE
"cgroup_L5_871ae09e","GSE225517","NCBITaxon:2697049","infection","Midbrain organoid SARS-CoV-2","Midbrain organoid Line 11 Mock infection","",FALSE
"cgroup_L5_871ae09e","GSE225564","NCBITaxon:2697049","infection","RUES2 lung cells infected with SARS-CoV-2 for 24 hours","RUES2 lung cells mock-infected for 24 hours","",FALSE
"cgroup_L5_871ae09e","GSE226702","NCBITaxon:2697049","infection","SARS-CoV-2 48h","Mock infection","",FALSE
"cgroup_L5_871ae09e","GSE226702","NCBITaxon:2697049","infection","SARS-CoV-2 72h","Mock infection","",FALSE
"cgroup_L5_871ae09e","GSE226702","NCBITaxon:2697049","infection","SARS-CoV-2 96h","Mock infection","",FALSE
"cgroup_L5_871ae09e","GSE244485","NCBITaxon:2697049","infection","SARS-CoV-2-infected A549-ACE2","Mock-treated A549-ACE2","",FALSE
"cgroup_L5_871ae09e","GSE244486","NCBITaxon:2697049","infection","SARS-CoV-2-infected A549-ACE2","Mock-treated A549-ACE2","",FALSE
"cgroup_L5_871ae09e","GSE253542","NCBITaxon:2697049","infection","SARS-CoV-2 96hpi","Mock Infected 96hpi","",FALSE
"cgroup_L5_87c40ebb","GSE135458","HGNC:5438","cytokine","HCT116 E33Q MED12 knock-in IFN-gamma","HCT116 E33Q MED12 knock-in untreated","",FALSE
"cgroup_L5_87c40ebb","GSE135458","HGNC:5438","cytokine","HCT116 IFN-gamma","HCT116 untreated","",FALSE
"cgroup_L5_87c40ebb","GSE141585","HGNC:5438","cytokine","IFN-γ","Control","",TRUE
"cgroup_L5_87c40ebb","GSE141585","HGNC:5438","cytokine","SB-3CT + IFN-γ","Control","",TRUE
"cgroup_L5_87c40ebb","GSE144484","HGNC:5438","cytokine","U2OS Osteosarcoma + IFNG","U2OS Osteosarcoma Control","",FALSE
"cgroup_L5_87c40ebb","GSE158434","HGNC:5438","cytokine","Interferon-gamma","Mock","",FALSE
"cgroup_L5_87c40ebb","GSE158814","HGNC:5438","cytokine","IFN-γ stimulation (44hrs)","Untreated","",FALSE
"cgroup_L5_87c40ebb","GSE161664","HGNC:5438","cytokine","IFNg","Control","",FALSE
"cgroup_L5_87c40ebb","GSE161916","HGNC:5438","cytokine","IFNg","Untreated","",FALSE
"cgroup_L5_87c40ebb","GSE163067","HGNC:5438","cytokine","IFNg 50 IU 48h","No treatment","",FALSE
"cgroup_L5_87c40ebb","GSE190634","HGNC:5438","cytokine","Colonic organoid, donor 1, IFNG 20ng/mL","Colonic organoid, donor 1, no treatment","",FALSE
"cgroup_L5_87c40ebb","GSE198460","HGNC:5438","cytokine","PDX Cell Lines IFNg","PDX Cell Lines Untreated","",FALSE
"cgroup_L5_87c40ebb","GSE209536","HGNC:5438","cytokine","IFN-gamma Stimulated Human TSC","Unstimulated Human TSC","",FALSE
"cgroup_L5_87c40ebb","GSE215771","HGNC:5438","cytokine","A549 Wild-Type IFN-γ Stimulated","A549 Wild-Type Vehicle Control","",FALSE
"cgroup_L5_87c40ebb","GSE221804","HGNC:5438","cytokine","Wild-type, IFN gamma, 24h","Wild-type, unstimulated","",FALSE
"cgroup_L5_87c40ebb","GSE221804","HGNC:5438","cytokine","Wild-type, IFN gamma, 4h","Wild-type, unstimulated","",FALSE
"cgroup_L5_87c40ebb","GSE221804","HGNC:5438","cytokine","Wild-type, IFN gamma, 8h","Wild-type, unstimulated","",FALSE
"cgroup_L5_87c40ebb","GSE228173","HGNC:5438","cytokine","Endothelial cells treated with BI-3802 and IFNγ","Untreated endothelial cells","",TRUE
"cgroup_L5_87c40ebb","GSE228173","HGNC:5438","cytokine","Endothelial cells treated with BI-3812 and IFNγ","Untreated endothelial cells","",TRUE
"cgroup_L5_87c40ebb","GSE228173","HGNC:5438","cytokine","Endothelial cells treated with IFNγ","Untreated endothelial cells","",TRUE
"cgroup_L5_87c40ebb","GSE228173","HGNC:5438","cytokine","Endothelial cells treated with ruxo and IFNγ","Untreated endothelial cells","",TRUE
"cgroup_L5_87c40ebb","GSE233548","HGNC:5438","cytokine","Huh7.5 + IFN-γ","Huh7.5 untreated","",FALSE
"cgroup_L5_87c40ebb","GSE99299","HGNC:5438","cytokine","A375 Ptpn2ko IFNg","A375 non-targeting control","",TRUE
"cgroup_L5_889ec305","GSE104178","MeSH:D015179","disease","Colorectal Cancer Tissue","Matched Normal Mucosa","",FALSE
"cgroup_L5_889ec305","GSE164541","MeSH:D015179","disease","Colorectal Cancer Tissue (Patient 1)","Normal Colon Epithelium Tissue (Patient 1)","",FALSE
"cgroup_L5_889ec305","GSE164541","MeSH:D015179","disease","Primary CRC Tissue (Patient 1)","Normal Colon Epithelium Tissue (Patient 1)","",FALSE
"cgroup_L5_889ec305","GSE205787","MeSH:D015179","disease","Colorectal cancer stem cell spheroids (untreated)","Normal colorectal epithelial stem cell spheroids (untreated)","",TRUE
"cgroup_L5_889ec305","GSE205787","MeSH:D015179","disease","CRC patient-derived spheroids (untreated)","Normal colorectal epithelial stem cell spheroids (untreated)","",TRUE
"cgroup_L5_889ec305","GSE205787","MeSH:D015179","disease","CRC patient-derived spheroids (untreated)","Normal colorectal epithelial stem cell spheroids (untreated)","",TRUE
"cgroup_L5_889ec305","GSE205787","MeSH:D015179","disease","Colorectal cancer whole tissues (untreated)","Normal colorectal epithelial stem cell spheroids (untreated)","",TRUE
"cgroup_L5_889ec305","GSE223119","MeSH:D015179","disease","Colorectal carcinoma","Normal Colorectum","",FALSE
"cgroup_L5_889ec305","GSE93904","MeSH:D015179","disease","Colorectal cancer","Healthy control","",FALSE
"cgroup_L5_8958b27a","GSE104756","CHEBI:46741","drug","NGP cell line treated with nutlin","NGP cell line treated with ethanol","",FALSE
"cgroup_L5_8958b27a","GSE139546","CHEBI:46741","drug","p53+iASPP siRNA + Nutlin","p53+iASPP siRNA","",FALSE
"cgroup_L5_8958b27a","GSE139546","CHEBI:46741","drug","p53 siRNA + Nutlin","p53 siRNA","",FALSE
"cgroup_L5_8958b27a","GSE211244","CHEBI:46741","drug","HCT116 TP53-/- + Nutlin 3A","HCT116 TP53-/- + DMSO","",FALSE
"cgroup_L5_8a54ddd6","GSE124622","CHEBI:28748","drug","Adriamycin-treated (replicate)","Control","",FALSE
"cgroup_L5_8a54ddd6","GSE128728","CHEBI:28748","drug","Doxorubicin-treated B cell double-hit lymphoma (Bone Marrow, Case)","Vehicle-treated B cell double-hit lymphoma (Bone Marrow, Case)","",FALSE
"cgroup_L5_8a54ddd6","GSE128728","CHEBI:28748","drug","Doxorubicin-treated B cell double-hit lymphoma (Spleen, Case)","Vehicle-treated B cell double-hit lymphoma (Spleen, Model)","",FALSE
"cgroup_L5_8a54ddd6","GSE137056","CHEBI:28748","drug","Doxorubicin (0.4)","Control (No Treatment)","",FALSE
"cgroup_L5_8a54ddd6","GSE137056","CHEBI:28748","drug","Doxorubicin (High)","Control (No Treatment)","",FALSE
"cgroup_L5_8a54ddd6","GSE139862","CHEBI:28748","drug","PAEC passage 3 treated with Doxorubicin","PAEC passage 3 treated with DMSO","",FALSE
"cgroup_L5_8a54ddd6","GSE154118","CHEBI:28748","drug","Doxorubicin treated PASMCs","Vehicle control (PBS/DMSO) PASMCs","",FALSE
"cgroup_L5_8a54ddd6","GSE166033","CHEBI:28748","drug","Doxorubicin","DMSO","",FALSE
"cgroup_L5_8a54ddd6","GSE196724","CHEBI:28748","drug","Artery, Donor 1, Doxorubicin","Artery, Donor 1, No Treatment","",FALSE
"cgroup_L5_8a54ddd6","GSE196724","CHEBI:28748","drug","Vein, Donor 2, Doxorubicin","Vein, Donor 2, No Treatment","",FALSE
"cgroup_L5_8a54ddd6","GSE197243","CHEBI:28748","drug","SH-SY5Y GFP + puromycin doxorubicin","SH-SY5Y GFP + puromycin untreated","",FALSE
"cgroup_L5_8a54ddd6","GSE197243","CHEBI:28748","drug","SH-SY5Y GFP + puromycin TRPM2 knockout + doxorubicin","SH-SY5Y GFP + puromycin TRPM2 knockout","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (1 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (5 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (10 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (15 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (25 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (50 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE216137","CHEBI:28748","drug","doxorubicin (100 nM)","DMSO (0.1%)","",FALSE
"cgroup_L5_8a54ddd6","GSE217421","CHEBI:28748","drug","Doxorubicin-treated cardiac myocytes","DMSO-treated cardiac myocytes","",FALSE
"cgroup_L5_8a54ddd6","GSE217423","CHEBI:28748","drug","Cardiac myocytes treated with Doxorubicin","Cardiac myocytes treated with DMSO","",FALSE
"cgroup_L5_8a54ddd6","GSE217898","CHEBI:28748","drug","Primary aorta endothelial cells, Doxorubicin, 24h","Primary aorta endothelial cells, DMSO, 24h","",FALSE
"cgroup_L5_8a54ddd6","GSE217898","CHEBI:28748","drug","Primary aorta endothelial cells, Doxorubicin, 72h","Primary aorta endothelial cells, DMSO, 72h","",FALSE
"cgroup_L5_8a54ddd6","GSE226115","CHEBI:28748","drug","doxorubicin","saline","",FALSE
"cgroup_L5_8a54ddd6","GSE226115","CHEBI:28748","drug","doxorubicin (total RNA)","saline","",FALSE
"cgroup_L5_8a54ddd6","GSE55727","CHEBI:28748","drug","GM00011 doxorubicin","GM00011 vehicle","",FALSE
"cgroup_L5_8a54ddd6","GSE60340","CHEBI:28748","drug","Adriamycin treated (senescent)","Untreated control","",FALSE
"cgroup_L5_8ac307e0","GSE171358","CHEBI:72317","drug","ACHN cells treated with cabozantinib","Untreated ACHN cells","",FALSE
"cgroup_L5_8ac307e0","GSE186341","CHEBI:72317","drug","DU145 + Cabozantinib 1 µM 24h","DU145 + UNTREATED","",FALSE
"cgroup_L5_8ac307e0","GSE186341","CHEBI:72317","drug","HF2597 Cabozantinib","HF2597 DMSO","",FALSE
"cgroup_L5_8ac307e0","GSE186341","CHEBI:72317","drug","HSTS_Cabozantinib","HSTS_DMSO","",FALSE
"cgroup_L5_8ac307e0","GSE186341","CHEBI:72317","drug","KRJ1 cells treated with Cabozantinib","KRJ1 cells treated with DMSO","",FALSE
"cgroup_L5_8ac307e0","GSE186341","CHEBI:72317","drug","NCI-H1793_Cabozantinib_1.0944uM_24h","NCI-H1793_DMSO_24h","",FALSE
"cgroup_L5_8ac307e0","GSE186341","CHEBI:72317","drug","PANC-1_Cabozantinib","PANC-1_Untreated","",FALSE
"cgroup_L5_8ac307e0","GSE217421","CHEBI:72317","drug","Cabozantinib-treated MSN01 cells","DMSO-treated cardiac myocytes","",FALSE
"cgroup_L5_8b61f50b","GSE123285","CHEBI:41774","drug","MCF7 + 4-hydroxy tamoxifen (100 nM)","MCF7 + DMSO Vehicle","",TRUE
"cgroup_L5_8b61f50b","GSE123285","CHEBI:41774","drug","MCF7 + 4-hydroxy tamoxifen (100 nM)","MCF7 + DMSO Vehicle","",TRUE
"cgroup_L5_8b61f50b","GSE123285","CHEBI:41774","drug","MCF7 + 4-hydroxy tamoxifen (100 nM)","MCF7 + DMSO Vehicle","",TRUE
"cgroup_L5_8b61f50b","GSE123285","CHEBI:41774","drug","MCF7 + 4-hydroxy tamoxifen (100 nM)","MCF7 + DMSO Vehicle","",TRUE
"cgroup_L5_8b61f50b","GSE123285","CHEBI:41774","drug","MCF7 + 4-hydroxy tamoxifen (100 nM)","MCF7 + DMSO Vehicle","",TRUE
"cgroup_L5_8b61f50b","GSE144378","CHEBI:41774","drug","T47D tamoxifen","T47D untreated","",FALSE
"cgroup_L5_8b61f50b","GSE152360","CHEBI:41774","drug","MCF7 Tamoxifen 10nm 12hrs","MCF7 Full Media","",FALSE
"cgroup_L5_8c9339f5","GSE131605","NCBITaxon:64320","infection","zika_virus_infection_2016_19","mock_infection","",FALSE
"cgroup_L5_8c9339f5","GSE131605","NCBITaxon:64320","infection","zika_virus_infection_2017_17","mock_infection","",FALSE
"cgroup_L5_8c9339f5","GSE147093","NCBITaxon:64320","infection","Zika-exposed HepG2 cells","Mock-treated HepG2 cells","",FALSE
"cgroup_L5_8c9339f5","GSE233049","NCBITaxon:64320","infection","Wild-Type ZIKV Infection","Wild-Type Mock Infection","",FALSE
"cgroup_L5_8c9339f5","GSE93385","NCBITaxon:64320","infection","G010 ZIKV infected","G010 Mock infected","",FALSE
"cgroup_L5_8c9339f5","GSE93385","NCBITaxon:64320","infection","K048 ZIKV infected","K048 Mock infected","",FALSE
"cgroup_L5_8c9339f5","GSE93385","NCBITaxon:64320","infection","K054 ZIKV infected","K054 Mock infected","",FALSE
"cgroup_L5_905be893","GSE101868","HGNC:5992","cytokine","A549 IL1beta","A549 media","",FALSE
"cgroup_L5_905be893","GSE105088","HGNC:5992","cytokine","LNCaP_IL-1β","LNCaP_PBS","",FALSE
"cgroup_L5_905be893","GSE120784","HGNC:5992","cytokine","dermal endothelial cells IL-1b","dermal endothelial cells unstimulated","",FALSE
"cgroup_L5_905be893","GSE120784","HGNC:5992","cytokine","dermal fibroblasts IL-1b","dermal fibroblasts unstimulated","",FALSE
"cgroup_L5_905be893","GSE120784","HGNC:5992","cytokine","immune cells IL-1b","immune cells unstimulated","",FALSE
"cgroup_L5_905be893","GSE120784","HGNC:5992","cytokine","keratinocytes IL-1b","keratinocytes unstimulated","",FALSE
"cgroup_L5_905be893","GSE126750","HGNC:5992","cytokine","IL1β-treated cerebellar astrocytes","DMSO-treated cerebellar astrocytes","",FALSE
"cgroup_L5_905be893","GSE134896","HGNC:5992","cytokine","IL-1beta","vehicle","",FALSE
"cgroup_L5_905be893","GSE142620","HGNC:5992","cytokine","IL1beta day 6","Control day 6","",FALSE
"cgroup_L5_905be893","GSE142620","HGNC:5992","cytokine","IL1beta day 15","Control day 15","",FALSE
"cgroup_L5_905be893","GSE142620","HGNC:5992","cytokine","IL1beta day 21","Control day 21","",FALSE
"cgroup_L5_905be893","GSE142620","HGNC:5992","cytokine","IL1beta day 30 posttreatment","Control day 30 posttreatment","",FALSE
"cgroup_L5_905be893","GSE142620","HGNC:5992","cytokine","IL1beta day 6 posttreatment","Control day 6 posttreatment","",FALSE
"cgroup_L5_905be893","GSE155141","HGNC:5992","cytokine","Non-lesional human skin, IL-1β treated","Non-lesional human skin, no treatment","",FALSE
"cgroup_L5_905be893","GSE161916","HGNC:5992","cytokine","IL1b","Untreated","",FALSE
"cgroup_L5_905be893","GSE162691","HGNC:5992","cytokine","AD microtissue IL-1Beta","Unspecified AD Control","",FALSE
"cgroup_L5_905be893","GSE171652","HGNC:5992","cytokine","IL-1β Stimulated Meniscus","Untreated Meniscus","",FALSE
"cgroup_L5_905be893","GSE189136","HGNC:5992","cytokine","RA PBMCs IL-1β","RA PBMCs Untreated","",FALSE
"cgroup_L5_905be893","GSE196195","HGNC:5992","cytokine","IL-1B Stimulated (Female Donor)","Vehicle Control (Donor 2, Replicate 1)","",TRUE
"cgroup_L5_905be893","GSE205851","HGNC:5992","cytokine","IL1Beta 4h","Untreated","",FALSE
"cgroup_L5_905be893","GSE205851","HGNC:5992","cytokine","IL1Beta 4h","Untreated","",FALSE
"cgroup_L5_905be893","GSE215039","HGNC:5992","cytokine","non-OA IL-1b rep","non-OA No treatment","",FALSE
"cgroup_L5_905be893","GSE243421","HGNC:5992","cytokine","IL-1β","untreated","",FALSE
"cgroup_L5_905be893","GSE246493","HGNC:5992","cytokine","IL1b Stimulated NDUFA4 KO","NDUFA4 KO","",FALSE
"cgroup_L5_905be893","GSE72460","HGNC:5992","cytokine","IL-1β stimulated ILC2","Untreated ILC2","",FALSE
"cgroup_L5_905be893","GSE74220","HGNC:5992","cytokine","IL-1beta stimulated chondrocytes","Vehicle-only control chondrocytes","",FALSE
"cgroup_L5_905be893","GSE97619","HGNC:5992","cytokine","Primary Astrocytes IL1beta","Primary Astrocytes Untreated","",FALSE
"cgroup_L5_90db4e34","GSE124704","CHEBI:17347","drug","LuCaP 35CR-ENZR, SPT, End of Study (EOS)","LuCaP 35CR-ENZR, Control, End of Study (EOS)","",FALSE
"cgroup_L5_90db4e34","GSE124704","CHEBI:17347","drug","LuCaP 35CR-ENZR, SPT, Day 5 (D5)","LuCaP 35CR-ENZR, Control, Day 5 (D5)","",FALSE
"cgroup_L5_90db4e34","GSE124704","CHEBI:17347","drug","LuCaP 77CR-ENZR, SPT, Day 5 (D5)","LuCaP 77CR-ENZR, Control, Day 5 (D5)","",FALSE
"cgroup_L5_90db4e34","GSE124704","CHEBI:17347","drug","LuCaP 96CR-ENZR, SPT, Day 5 (D5)","LuCaP 96CR-ENZR, Control, Day 5 (D5)","",FALSE
"cgroup_L5_90db4e34","GSE124704","CHEBI:17347","drug","LuCaP 96CR-ENZR, SPT, End of Study (EOS)","LuCaP 96CR-ENZR, Control, End of Study (EOS)","",FALSE
"cgroup_L5_90db4e34","GSE124704","CHEBI:17347","drug","LuCaP 96CR-ENZR, SPT, End of Study (EOS)","LuCaP 96CR-ENZR, Control, End of Study (EOS)","",FALSE
"cgroup_L5_90db4e34","GSE159531","CHEBI:17347","drug","VCaP + 1 nM Testosterone","VCaP + Control Media","",FALSE
"cgroup_L5_90db4e34","GSE184427","CHEBI:17347","drug","LuCaP 147 Testosterone","LuCaP 73 PBS Control","",TRUE
"cgroup_L5_90db4e34","GSE231324","CHEBI:17347","drug","Testosterone (Male)","Control (Male)","",FALSE
"cgroup_L5_922312d6","GSE131300","CHEBI:66919","drug","Macrophages treated with ruxolitinib","Macrophages treated with vehicle","",FALSE
"cgroup_L5_922312d6","GSE161664","CHEBI:66919","drug","Ruxolitinib","Control","",FALSE
"cgroup_L5_922312d6","GSE161916","CHEBI:66919","drug","Ruxolitinib","Untreated","",FALSE
"cgroup_L5_922312d6","GSE201093","CHEBI:66919","drug","ML-DS2_ruxolitinib","ML-DS2_DMSO","",FALSE
"cgroup_L5_922312d6","GSE217421","CHEBI:66919","drug","Ruxolitinib-treated cardiac myocytes","DMSO-treated cardiac myocytes","",FALSE
"cgroup_L5_922312d6","GSE94235","CHEBI:66919","drug","Ruxolitinib","DMSO","",FALSE
"cgroup_L5_92f4f307","GSE179347","CHEBI:64317","drug","SGBS cells treated with ISOPRENALINE","SGBS CONTROL (EMPTY EMEM MEDIUM)","",FALSE
"cgroup_L5_92f4f307","GSE217421","CHEBI:64317","drug","Isoproterenol-treated cardiac myocytes","DMSO-treated cardiac myocytes","",FALSE
"cgroup_L5_92f4f307","GSE217423","CHEBI:64317","drug","Cardiac myocytes treated with Isoproterenol","Cardiac myocytes treated with DMSO","",FALSE
"cgroup_L5_93068469","GSE117446","CHEBI:2038","genetic","Tumor-derived cell-line 5-azacytidine","Tumor-derived cell-line DMSO","",FALSE
"cgroup_L5_93068469","GSE145560","CHEBI:2038","genetic","HUVEC + 5-azacytidine","HUVEC + DMSO","",FALSE
"cgroup_L5_93068469","GSE184891","CHEBI:2038","genetic","HL60 Azacitidine 24h","HL60 No Treatment","",FALSE
"cgroup_L5_93068469","GSE184891","CHEBI:2038","genetic","HL60 Azacitidine 4d","HL60 No Treatment","",FALSE
"cgroup_L5_93068469","GSE184891","CHEBI:2038","genetic","HL60 Azacitidine 8d","HL60 No Treatment","",FALSE
"cgroup_L5_93068469","GSE184891","CHEBI:2038","genetic","OCI-AML3 Azacitidine 4d","OCI-AML3 No Treatment","",FALSE
"cgroup_L5_93068469","GSE184891","CHEBI:2038","genetic","OCI-AML3 Azacitidine 8d","OCI-AML3 No Treatment","",FALSE
"cgroup_L5_93068469","GSE199800","CHEBI:2038","genetic","Azacitidine","Control","",FALSE
"cgroup_L5_930c8dcf","GSE118152","CHEBI:16330","drug","DHT_ENZ","Control (EtOH_DMSO)","",TRUE
"cgroup_L5_930c8dcf","GSE123763","CHEBI:16330","drug","HCI-005_DHT","HCI-005_Vehicle","",FALSE
"cgroup_L5_930c8dcf","GSE131726","CHEBI:16330","drug","LNCaP + DHT","LNCaP + ethanol (control)","",FALSE
"cgroup_L5_930c8dcf","GSE138053","CHEBI:16330","drug","DHT-treated iPSC (Donor 6)","EtOH-treated iPSC (Donor 6)","",FALSE
"cgroup_L5_930c8dcf","GSE141806","CHEBI:16330","drug","22Rv1 cells treated with DHT","22Rv1 cells treated with ethanol","",FALSE
"cgroup_L5_930c8dcf","GSE157104","CHEBI:16330","drug","VCaP cells treated with DHT for 10 hours","VCaP cells treated with Vehicle","",FALSE
"cgroup_L5_930c8dcf","GSE157104","CHEBI:16330","drug","VCaP cells treated with DHT for 24 hours","VCaP cells treated with Vehicle for 24 hours","",FALSE
"cgroup_L5_930c8dcf","GSE158557","CHEBI:16330","drug","EGFP-ARQ640X + Doxycycline + DHT","EGFP-ARQ640X + Doxycycline + Ethanol","",FALSE
"cgroup_L5_930c8dcf","GSE158557","CHEBI:16330","drug","EGFP-ARWT + Doxycycline + DHT","EGFP-ARWT + Doxycycline + Ethanol","",FALSE
"cgroup_L5_930c8dcf","GSE159606","CHEBI:16330","drug","DHT","Vehicle Control","",FALSE
"cgroup_L5_930c8dcf","GSE174618","CHEBI:16330","drug","DHT 10 nM 24 hours","Vehicle Control (EtOH)","",FALSE
"cgroup_L5_930c8dcf","GSE174618","CHEBI:16330","drug","DHT 10 nM 96 hours","Vehicle Control (EtOH)","",FALSE
"cgroup_L5_930c8dcf","GSE176006","CHEBI:16330","drug","MDA-MB-453 passage 1 treated with DHT","MDA-MB-453 passage 1 treated with Vehicle","",FALSE
"cgroup_L5_930c8dcf","GSE178374","CHEBI:16330","drug","2D-cultured dermal papilla cells treated with DHT","2D-cultured dermal papilla cells","",FALSE
"cgroup_L5_930c8dcf","GSE210765","CHEBI:16330","drug","DHT","Control (EtOH)","",FALSE
"cgroup_L5_930c8dcf","GSE218556","CHEBI:16330","drug","LNCaP treated with DHT and X15695","LNCaP treated with Vehicle (DMSO)","",TRUE
"cgroup_L5_930c8dcf","GSE218556","CHEBI:16330","drug","LNCaP treated with DHT (10 nM)","LNCaP treated with Vehicle (DMSO)","",TRUE
"cgroup_L5_930c8dcf","GSE227511","CHEBI:16330","drug","LNCaP cells treated with DHT and ACP-coating","LNCaP cells treated with control media and ACP-coating","",TRUE
"cgroup_L5_930c8dcf","GSE227511","CHEBI:16330","drug","MDaPCa2a cells treated with DHT and ACP-coating","MDaPCa2a cells treated with control media","",TRUE
"cgroup_L5_930c8dcf","GSE236286","CHEBI:16330","drug","DHT","Vehicle","",FALSE
"cgroup_L5_930c8dcf","GSE64529","CHEBI:16330","drug","DHT-treated LNCaP cells","Control LNCaP cells","",FALSE
"cgroup_L5_96c9f7bf","GSE134497","STR:bipolar_disorder","drug","Bipolar Disorder","Healthy Control","",FALSE
"cgroup_L5_96c9f7bf","GSE78936","STR:bipolar_disorder","drug","Bipolar_Disorder_Brain","Control_Brain_Vehicle","",FALSE
"cgroup_L5_96c9f7bf","GSE78936","STR:bipolar_disorder","drug","Bipolar_Disorder_BA11","Control_BA11","",FALSE
"cgroup_L5_96c9f7bf","GSE78936","STR:bipolar_disorder","drug","Bipolar_Disorder_BA24","Control_BA24","",FALSE
"cgroup_L5_96c9f7bf","GSE78936","STR:bipolar_disorder","drug","Bipolar_Disorder_BA9","Control_BA9","",FALSE
"cgroup_L5_96c9f7bf","GSE80655","STR:bipolar_disorder","drug","Bipolar_Disorder_AnCg","Control_AnCg","",FALSE
"cgroup_L5_96c9f7bf","GSE80655","STR:bipolar_disorder","drug","Bipolar_Disorder_DLPFC","Control_DLPFC","",FALSE
"cgroup_L5_96c9f7bf","GSE80655","STR:bipolar_disorder","drug","Bipolar_Disorder_DLPFC","Control_DLPFC","",FALSE
"cgroup_L5_96c9f7bf","GSE80655","STR:bipolar_disorder","drug","Bipolar_Disorder_DLPFC","Control_DLPFC","",FALSE
"cgroup_L5_96c9f7bf","GSE80655","STR:bipolar_disorder","drug","Bipolar_Disorder_DLPFC","Control_DLPFC","",FALSE
"cgroup_L5_988d478d","GSE191279","STR:copd","drug","COPD, 7 days of culture","Healthy, 7 days of culture","",FALSE
"cgroup_L5_988d478d","GSE191279","STR:copd","drug","COPD, 13 days of culture","Healthy, 13 days of culture","",FALSE
"cgroup_L5_988d478d","GSE198740","STR:copd","drug","COPD patient blood","Healthy control blood","",FALSE
"cgroup_L5_988d478d","GSE268499","STR:copd","drug","COPD case 1","Healthy control","",FALSE
"cgroup_L5_988d478d","GSE268499","STR:copd","drug","COPD case 2","Healthy control","",FALSE
"cgroup_L5_988d478d","GSE57148","STR:copd","drug","COPD patient 2408","Healthy control 1","",FALSE
"cgroup_L5_988d478d","GSE57148","STR:copd","drug","COPD patient 090743N","Healthy control 1","",FALSE
"cgroup_L5_99d7941a","GSE104917","CHEBI:72564","drug","Temozolomide 72h","DMSO 72h","",FALSE
"cgroup_L5_99d7941a","GSE151680","CHEBI:72564","drug","U251TR temozolomide","U251MG untreated","",TRUE
"cgroup_L5_99d7941a","GSE218860","CHEBI:72564","drug","MGG4 temozolomide 25uM 2","MGG4 DMSO","",TRUE
"cgroup_L5_99d7941a","GSE218860","CHEBI:72564","drug","MGG4 temozolomide 10mg/kg","MGG4 DMSO","",TRUE
"cgroup_L5_99d7941a","GSE229136","CHEBI:72564","drug","G816 cells treated with TMZ for 4 days","G816 cells untreated","",FALSE
"cgroup_L5_9bdf0dcb","GSE161664","STR:ifna","drug","IFNa","Control","",FALSE
