"cluster_id","study_id","gen_trattato","gen_controllo","stato","trattato","controllo"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","Neratinib-treated AsPC-1 cells ; treatment=Neratinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","Nilotinib-treated AsPC-1 cells ; treatment=Nilotinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","Ponatinib-treated AsPC-1 cells ; treatment=Ponatinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","Imatinib-treated AsPC-1 cells ; treatment=Imatinib ; cell_line=AsPC-1 ; time(h","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","Osimertinib-treated AsPC-1 cells ; treatment=Osimertinib ; cell_line=AsPC-1 ; ","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","Sunitinib-treated AsPC-1 cells ; treatment=Sunitinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","Gefitinib-treated AsPC-1 cells ; treatment=Gefitinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","Gefitinib-treated AsPC-1 cells ; treatment=Gefitinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","Crizotinib-treated AsPC-1 cells ; treatment=Crizotinib ; cell_line=AsPC-1 ; ti","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","MK2206-treated AsPC-1 cells ; treatment=MK2206 ; cell_line=AsPC-1 ; time(hours","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","Cabozantinib-treated AsPC-1 cells ; treatment=Cabozantinib ; cell_line=AsPC-1 ","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_2987cdb6","GSE186341",FALSE,FALSE,"trattamento","Erlotinib-treated AsPC-1 cells ; treatment=Erlotinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_2987cdb6","GSE186341",FALSE,FALSE,"trattamento","Erlotinib-treated AsPC-1 cells ; treatment=Erlotinib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","Regorafenib-treated AsPC-1 cells ; treatment=Regorafenib ; cell_line=AsPC-1 ; ","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","Vandetanib-treated AsPC-1 cells ; treatment=Vandetanib ; cell_line=AsPC-1 ; ti","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","Sorafenib-treated AsPC-1 cells ; treatment=Sorafenib ; cell_line=AsPC-1 ; time","DMSO-treated AsPC-1 cells ; treatment=DMSO ; cell_li"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","Imatinib ; treatment=Imatinib","DMSO ; control=DMSO"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","Osimertinib ; treatment=Osimertinib","DMSO ; control=DMSO"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","Neratinib ; treatment=Neratinib","DMSO ; control=DMSO"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","Neratinib ; treatment=Neratinib","DMSO ; control=DMSO"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","Sunitinib ; treatment=Sunitinib","DMSO ; control=DMSO"
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","Dasatinib ; treatment=Dasatinib","DMSO ; control=DMSO"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","Gefitinib ; treatment=Gefitinib","DMSO ; control=DMSO"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","Gefitinib ; treatment=Gefitinib","DMSO ; control=DMSO"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","Lapatinib ; treatment=Lapatinib","DMSO ; control=DMSO"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","Sorafenib ; treatment=Sorafenib","DMSO ; control=DMSO"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","Nilotinib ; treatment=Nilotinib","DMSO ; control=DMSO"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","Regorafenib ; treatment=Regorafenib","DMSO ; control=DMSO"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","Crizotinib ; treatment=Crizotinib","DMSO ; control=DMSO"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","Ponatinib ; treatment=Ponatinib","DMSO ; control=DMSO"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","MK2206 ; treatment=MK2206","DMSO ; control=DMSO"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","MK2206 ; treatment=MK2206","DMSO ; control=DMSO"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","Crizotinib ; treatment=Crizotinib","DMSO ; control=DMSO"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","Cabozantinib ; treatment=Cabozantinib","DMSO ; control=DMSO"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","Cabozantinib ; treatment=Cabozantinib","DMSO ; control=DMSO"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","Vandetanib ; treatment=Vandetanib","DMSO ; control=DMSO"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","Afatinib ; treatment=Afatinib","DMSO ; control=DMSO"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","Afatinib ; treatment=Afatinib","DMSO ; control=DMSO"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","Vandetanib ; treatment=Vandetanib","DMSO ; control=DMSO"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","Sorafenib ; treatment=Sorafenib","DMSO ; control=DMSO"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Imatinib_24h ; cell_line=EFO-21 ; treatment=Imatinib ; duration=24h","EFO-21_UNTREATED ; cell_line=EFO-21 ; treatment=UNTR"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Imatinib_24h ; cell_line=EFO-21 ; treatment=Imatinib ; duration=24h","EFO-21_UNTREATED ; cell_line=EFO-21 ; treatment=UNTR"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Neratinib_16.5uM_24h ; cell_line=EFO-21 ; treatment=Neratinib ; dose=16","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Cabozantinib_24h ; cell_line=EFO-21 ; treatment=Cabozantinib ; duration","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Gefitinib_0.5uM_24h ; cell_line=EFO-21 ; treatment=Gefitinib ; dose=0.5","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Nilotinib_2.5uM_24h ; cell_line=EFO-21 ; treatment=Nilotinib ; dose=2.5","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Nilotinib_2.5uM_24h ; cell_line=EFO-21 ; treatment=Nilotinib ; dose=2.5","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Ponatinib_13.5uM_24h ; cell_line=EFO-21 ; treatment=Ponatinib ; dose=13","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","EFO-21_MK2206_24h ; cell_line=EFO-21 ; treatment=MK2206 ; duration=24h","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","EFO-21_MK2206_24h ; cell_line=EFO-21 ; treatment=MK2206 ; duration=24h","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Afatinib_0.1uM_24h ; cell_line=EFO-21 ; treatment=Afatinib ; dose=0.1uM","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Afatinib_0.1uM_24h ; cell_line=EFO-21 ; treatment=Afatinib ; dose=0.1uM","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","EFO-21_Regorafenib_24h ; cell_line=EFO-21 ; treatment=Regorafenib ; duration=2","EFO-21_DMSO_24h ; cell_line=EFO-21 ; treatment=DMSO "
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","Sorafenib-treated HCC1143 cells ; treatment=Sorafenib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","Imatinib-treated HCC1143 cells ; treatment=Imatinib ; cell_line=HCC1143 ; dose","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","Neratinib-treated HCC1143 cells ; treatment=Neratinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","Osimertinib-treated HCC1143 cells ; treatment=Osimertinib ; cell_line=HCC1143 ","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","Neratinib-treated HCC1143 cells ; treatment=Neratinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_2987cdb6","GSE186341",FALSE,FALSE,"trattamento","Erlotinib-treated HCC1143 cells ; treatment=Erlotinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","Sunitinib-treated HCC1143 cells ; treatment=Sunitinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","Dasatinib-treated HCC1143 cells ; treatment=Dasatinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","Gefitinib-treated HCC1143 cells ; treatment=Gefitinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","Nilotinib-treated HCC1143 cells ; treatment=Nilotinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","Lapatinib-treated HCC1143 cells ; treatment=Lapatinib ; cell_line=HCC1143 ; du","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","Sorafenib-treated HCC1143 cells ; treatment=Sorafenib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","Nilotinib-treated HCC1143 cells ; treatment=Nilotinib ; cell_line=HCC1143 ; do","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","Regorafenib-treated HCC1143 cells ; treatment=Regorafenib ; cell_line=HCC1143 ","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","Crizotinib-treated HCC1143 cells ; treatment=Crizotinib ; cell_line=HCC1143 ; ","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","MK2206-treated HCC1143 cells ; treatment=MK2206 ; cell_line=HCC1143 ; dose=0.1","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","Crizotinib-treated HCC1143 cells ; treatment=Crizotinib ; cell_line=HCC1143 ; ","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","MK2206-treated HCC1143 cells ; treatment=MK2206 ; cell_line=HCC1143 ; dose=0.1","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","Afatinib-treated HCC1143 cells ; treatment=Afatinib ; cell_line=HCC1143 ; dose","DMSO-treated HCC1143 cells ; treatment=DMSO ; cell_l"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","HF2597_Cabozantinib_0.5_uM_24h ; cell_line=HF2597 ; treatment=Cabozantinib ; d","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","HF2597_Lapatinib_24h ; cell_line=HF2597 ; treatment=Lapatinib ; duration=24 ho","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","HF2597_MK2206_24h ; cell_line=HF2597 ; treatment=MK2206 ; duration=24 hours","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","HF2597_Neratinib_0.225_uM_24h ; cell_line=HF2597 ; treatment=Neratinib ; dose=","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","HF2597_Ponatinib_0.04_uM_24h ; cell_line=HF2597 ; treatment=Ponatinib ; dose=0","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","HF2597_Regorafenib_0.31_uM_24h ; cell_line=HF2597 ; treatment=Regorafenib ; do","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","HF2597_Sunitinib_0.045_uM_24h ; cell_line=HF2597 ; treatment=Sunitinib ; dose=","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","HF2597_Vandetanib_0.5_uM_24h ; cell_line=HF2597 ; treatment=Vandetanib ; dose=","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","HF2597_Imatinib_5_uM_24h ; cell_line=HF2597 ; treatment=Imatinib ; dose=5 uM ;","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","HF2597_Osimertinib_1.5_uM_24h ; cell_line=HF2597 ; treatment=Osimertinib ; dos","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","HF2597_Imatinib_5_uM_24h ; cell_line=HF2597 ; treatment=Imatinib ; dose=5 uM ;","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","HF2597_Dasatinib_0.345_uM_24h ; cell_line=HF2597 ; treatment=Dasatinib ; dose=","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","HF2597_Gefitinib_0.5_uM_24h ; cell_line=HF2597 ; treatment=Gefitinib ; dose=0.","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","HF2597_Nilotinib_2_uM_24h ; cell_line=HF2597 ; treatment=Nilotinib ; dose=2 uM","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_6df6a50e","GSE186341",FALSE,FALSE,"trattamento","HF2597_Sorafenib_0.215_uM_24h ; cell_line=HF2597 ; treatment=Sorafenib ; dose=","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","HF2597_Gefitinib_0.5_uM_24h ; cell_line=HF2597 ; treatment=Gefitinib ; dose=0.","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","HF2597_Crizotinib_0.19_uM_24h ; cell_line=HF2597 ; treatment=Crizotinib ; dose","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","HF2597_Afatinib_0.185_uM_24h ; cell_line=HF2597 ; treatment=Afatinib ; dose=0.","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","HF2597_Afatinib_0.185_uM_24h ; cell_line=HF2597 ; treatment=Afatinib ; dose=0.","HF2597_DMSO_24h ; cell_line=HF2597 ; treatment=DMSO "
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","HSTS_Neratinib_0.225_uM_24h ; cell_line=HSTS ; treatment=Neratinib ; dose=0.22","HF2597_UNTREATED ; cell_line=HF2597 ; treatment=UNTR"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","HSTS Cabozantinib ; treatment=Cabozantinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","HSTS MK2206 ; treatment=MK2206 ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","HSTS Neratinib ; treatment=Neratinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","HSTS Regorafenib ; treatment=Regorafenib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","HSTS Sunitinib ; treatment=Sunitinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","HSTS Crizotinib ; treatment=Crizotinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_b3ccf1c1","GSE186341",FALSE,FALSE,"trattamento","HSTS Vandetanib ; treatment=Vandetanib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","HSTS Imatinib ; treatment=Imatinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","HSTS Dasatinib ; treatment=Dasatinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","HSTS Gefitinib ; treatment=Gefitinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","HSTS Lapatinib ; treatment=Lapatinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","HSTS Osimertinib ; treatment=Osimertinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_3b461817","GSE186341",FALSE,FALSE,"trattamento","HSTS Nilotinib ; treatment=Nilotinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","HSTS Ponatinib ; treatment=Ponatinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_a4029927","GSE186341",FALSE,FALSE,"trattamento","HSTS Afatinib ; treatment=Afatinib ; cell_line=HSTS","HSTS DMSO ; treatment=DMSO ; cell_line=HSTS"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","KRJ1 Cabozantinib ; treatment=Cabozantinib ; cell_line=KRJ1","KRJ1 DMSO ; treatment=DMSO ; cell_line=KRJ1"
"cgroup_L5_004d293d","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Lapatinib_7.5uM_24h ; cell_line=KRJ1 ; treatment=Lapatinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","KRJ1_MK2206_0.015uM_24h ; cell_line=KRJ1 ; treatment=MK2206","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Neratinib_0.18uM_24h ; cell_line=KRJ1 ; treatment=Neratinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_efced505","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Sunitinib_0.045uM_24h ; cell_line=KRJ1 ; treatment=Sunitinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Osimertinib_1.5uM_24h ; cell_line=KRJ1 ; treatment=Osimertinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_3a0a595f","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Dasatinib_0.5uM_24h ; cell_line=KRJ1 ; treatment=Dasatinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_41f7b088","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Gefitinib_0.5uM_24h ; cell_line=KRJ1 ; treatment=Gefitinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Crizotinib_0.19uM_24h ; cell_line=KRJ1 ; treatment=Crizotinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Cabozantinib_24h ; cell_line=KRJ1 ; treatment=Cabozantinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","KRJ1_Imatinib_3.5uM_24h ; cell_line=KRJ1 ; treatment=Imatinib","KRJ1_UNTREATED ; cell_line=KRJ1 ; treatment=UNTREATE"
"cgroup_L5_8ac307e0","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Cabozantinib_24h ; cell_line=LNCaP ; treatment=Cabozantinib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_f97e50de","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Crizotinib_0.19uM_24h ; cell_line=LNCaP ; treatment=Crizotinib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_16525349","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Ponatinib_0.135uM_24h ; cell_line=LNCaP ; treatment=Ponatinib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_fd0c6a79","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Regorafenib_24h ; cell_line=LNCaP ; treatment=Regorafenib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","LNCaP_MK2206_0.01uM_24h ; cell_line=LNCaP ; treatment=MK2206","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_523e64b9","GSE186341",FALSE,FALSE,"trattamento","LNCaP_MK2206_0.01uM_24h ; cell_line=LNCaP ; treatment=MK2206","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_535d97f6","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Imatinib_24h ; cell_line=LNCaP ; treatment=Imatinib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Neratinib_0.225uM_24h ; cell_line=LNCaP ; treatment=Neratinib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_601ede7b","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Osimertinib_1.5uM_24h ; cell_line=LNCaP ; treatment=Osimertinib","LNCaP_UNTREATED ; cell_line=LNCaP ; treatment=UNTREA"
"cgroup_L5_83b1f88c","GSE186341",FALSE,FALSE,"trattamento","LNCaP_Neratinib ; treatment=Neratinib ; cell_line=LNCaP","LNCaP_DMSO ; treatment=DMSO ; cell_line=LNCaP"
