"id_a","id_b","reg_a","reg_b","chiave","tier","entrambi_nel_corpus"
"CHEBI:38954","CHEMBL:CHEMBL1355821","chebi","chembl","temefos","T2_canonico_alias",FALSE
"CHEBI:38954","MeSH:D000002","chebi","mesh","temefos","T2_canonico_alias",FALSE
"CHEBI:39015","MeSH:D001053","chebi","mesh","apolipoprotein","T2_canonico_alias",FALSE
"CHEBI:39026","MeSH:D008077","chebi","mesh","lowdensitylipoprotein","T2_canonico_alias",FALSE
"CHEBI:39027","MeSH:D008079","chebi","mesh","verylowdensitylipoprotein","T2_canonico_alias",FALSE
"CHEBI:39112","CHEMBL:CHEMBL288441","chebi","chembl","bosutinib","T1_canonico_canonico",FALSE
"CHEBI:39185","CHEMBL:CHEMBL1896251","chebi","chembl","thiamethoxam","T1_canonico_canonico",FALSE
"CHEBI:39185","MeSH:D000077922","chebi","mesh","thiamethoxam","T1_canonico_canonico",FALSE
"CHEBI:3942","CHEMBL:CHEMBL449220","chebi","chembl","cucurbitacinc","T1_canonico_canonico",FALSE
"CHEBI:39548","CHEMBL:CHEMBL1487","chebi","chembl","atorvastatin","T1_canonico_canonico",FALSE
"CHEBI:39548","MeSH:D000069059","chebi","mesh","atorvastatin","T1_canonico_canonico",FALSE
"CHEBI:3962","CHEMBL:CHEMBL140","chebi","chembl","curcumin","T1_canonico_canonico",FALSE
"CHEBI:3962","MeSH:D003474","chebi","mesh","curcumin","T1_canonico_canonico",FALSE
"CHEBI:39867","CHEMBL:CHEMBL109","chebi","chembl","valproicacid","T1_canonico_canonico",FALSE
"CHEBI:39867","MeSH:D014635","chebi","mesh","valproicacid","T1_canonico_canonico",FALSE
"CHEBI:4021","CHEMBL:CHEMBL254129","chebi","chembl","cyclopamine","T1_canonico_canonico",FALSE
"CHEBI:40237","CHEMBL:CHEMBL1201174","chebi","chembl","mk0431","T3_alias_alias",FALSE
"CHEBI:40237","CHEMBL:CHEMBL1422","chebi","chembl","sitagliptin","T1_canonico_canonico",FALSE
"CHEBI:40237","MeSH:D000068900","chebi","mesh","sitagliptin","T2_canonico_alias",FALSE
"CHEBI:4026","CHEMBL:CHEMBL1200796","chebi","chembl","cyclophosphamidehydrate","T2_canonico_alias",FALSE
"CHEBI:4026","MeSH:D003520","chebi","mesh","2bis2chloroethylaminotetrahydro2h132oxazaphosphorine2oxidemonohydrate","T3_alias_alias",FALSE
"CHEBI:40303","CHEMBL:CHEMBL503","chebi","chembl","lovastatin","T1_canonico_canonico",FALSE
"CHEBI:40303","MeSH:D008148","chebi","mesh","lovastatin","T1_canonico_canonico",FALSE
"CHEBI:4031","CHEMBL:CHEMBL160","chebi","chembl","cyclosporina","T2_canonico_alias",FALSE
"CHEBI:4031","MeSH:D016572","chebi","mesh","cyclosporina","T2_canonico_alias",FALSE
"CHEBI:40629","CHEMBL:CHEMBL587723","chebi","chembl","aee788","T1_canonico_canonico",FALSE
"CHEBI:41774","CHEMBL:CHEMBL83","chebi","chembl","tamoxifen","T1_canonico_canonico",FALSE
"CHEBI:41774","MeSH:D013629","chebi","mesh","tamoxifen","T1_canonico_canonico",FALSE
"CHEBI:41879","CHEMBL:CHEMBL384467","chebi","chembl","dexamethasone","T1_canonico_canonico",FALSE
"CHEBI:41879","MeSH:D003907","chebi","mesh","dexamethasone","T1_canonico_canonico",FALSE
"CHEBI:41922","CHEMBL:CHEMBL411","chebi","chembl","diethylstilbestrol","T1_canonico_canonico",FALSE
"CHEBI:41922","MeSH:D004054","chebi","mesh","diethylstilbestrol","T1_canonico_canonico",FALSE
"CHEBI:41948","CHEMBL:CHEMBL830","chebi","chembl","eflornithine","T1_canonico_canonico",FALSE
"CHEBI:41948","MeSH:D000518","chebi","mesh","eflornithine","T1_canonico_canonico",FALSE
"CHEBI:41977","CHEMBL:CHEMBL178","chebi","chembl","daunomycin","T3_alias_alias",FALSE
"CHEBI:41977","MeSH:D003630","chebi","mesh","daunomycin","T3_alias_alias",FALSE
"CHEBI:42068","CHEMBL:CHEMBL1117","chebi","chembl","idarubicin","T1_canonico_canonico",FALSE
"CHEBI:42068","MeSH:D015255","chebi","mesh","idarubicin","T1_canonico_canonico",FALSE
"CHEBI:42219","CHEMBL:CHEMBL1453","chebi","chembl","digitoxigenin","T1_canonico_canonico",FALSE
"CHEBI:42219","MeSH:D004073","chebi","mesh","digitoxigenin","T1_canonico_canonico",FALSE
"CHEBI:42471","CHEMBL:CHEMBL52606","chebi","chembl","colforsin","T2_canonico_alias",FALSE
"CHEBI:42471","MeSH:D005576","chebi","mesh","colforsin","T2_canonico_alias",FALSE
"CHEBI:42530","CHEMBL:CHEMBL444965","chebi","chembl","ethaneperoxoicacid","T2_canonico_alias",FALSE
"CHEBI:42530","MeSH:D010463","chebi","mesh","peraceticacid","T1_canonico_canonico",FALSE
"CHEBI:42588","CHEMBL:CHEMBL7301","chebi","chembl","fenretinide","T2_canonico_alias",FALSE
"CHEBI:42588","MeSH:D017313","chebi","mesh","4hydroxyphenylretinamide","T2_canonico_alias",FALSE
"CHEBI:4305","CHEMBL:CHEMBL476","chebi","chembl","dacarbazine","T1_canonico_canonico",FALSE
"CHEBI:4305","MeSH:D003606","chebi","mesh","dacarbazine","T1_canonico_canonico",FALSE
"CHEBI:43321","CHEMBL:CHEMBL278081","chebi","chembl","histidinol","T1_canonico_canonico",FALSE
"CHEBI:43321","MeSH:D006641","chebi","mesh","histidinol","T1_canonico_canonico",FALSE
"CHEBI:4356","CHEMBL:CHEMBL556","chebi","chembl","deferoxamine","T2_canonico_alias",FALSE
"CHEBI:4356","MeSH:D003676","chebi","mesh","deferoxamine","T2_canonico_alias",FALSE
"CHEBI:44185","CHEMBL:CHEMBL3244648","chebi","chembl","trexall","T3_alias_alias",FALSE
"CHEBI:44185","CHEMBL:CHEMBL34259","chebi","chembl","methotrexatum","T3_alias_alias",FALSE
"CHEBI:44241","CHEMBL:CHEMBL934","chebi","chembl","metyrapone","T1_canonico_canonico",FALSE
"CHEBI:44241","MeSH:D008797","chebi","mesh","metyrapone","T1_canonico_canonico",FALSE
"CHEBI:44423","CHEMBL:CHEMBL467","chebi","chembl","hydroxyurea","T1_canonico_canonico",FALSE
"CHEBI:44423","MeSH:D006918","chebi","mesh","hydroxyurea","T1_canonico_canonico",FALSE
"CHEBI:44616","CHEMBL:CHEMBL489","chebi","chembl","afimoxifene","T1_canonico_canonico",FALSE
"CHEBI:44658","CHEMBL:CHEMBL280487","chebi","chembl","okadaicacid","T1_canonico_canonico",FALSE
"CHEBI:44658","MeSH:D019319","chebi","mesh","okadaicacid","T1_canonico_canonico",FALSE
"CHEBI:45021","CHEMBL:CHEMBL190876","chebi","chembl","palmitoyl","T2_canonico_alias",FALSE
"CHEBI:45304","CHEMBL:CHEMBL1660","chebi","chembl","rifapentine","T1_canonico_canonico",FALSE
"CHEBI:45353","CHEMBL:CHEMBL479579","chebi","chembl","phosphoramidon","T1_canonico_canonico",FALSE
"CHEBI:45367","CHEMBL:CHEMBL444633","chebi","chembl","rifabutin","T1_canonico_canonico",FALSE
"CHEBI:45367","MeSH:D017828","chebi","mesh","rifabutin","T1_canonico_canonico",FALSE
"CHEBI:45409","CHEMBL:CHEMBL163","chebi","chembl","ritonavir","T1_canonico_canonico",FALSE
"CHEBI:45409","MeSH:D019438","chebi","mesh","ritonavir","T1_canonico_canonico",FALSE
"CHEBI:45716","CHEMBL:CHEMBL98","chebi","chembl","vorinostat","T1_canonico_canonico",FALSE
"CHEBI:45716","MeSH:D000077337","chebi","mesh","vorinostat","T1_canonico_canonico",FALSE
"CHEBI:45783","CHEMBL:CHEMBL941","chebi","chembl","imatinib","T1_canonico_canonico",FALSE
"CHEBI:45783","MeSH:D000068877","chebi","mesh","imatinib","T2_canonico_alias",FALSE
"CHEBI:45863","CHEMBL:CHEMBL428647","chebi","chembl","paclitaxel","T1_canonico_canonico",FALSE
"CHEBI:45863","MeSH:D017239","chebi","mesh","paclitaxel","T1_canonico_canonico",FALSE
"CHEBI:45951","CHEMBL:CHEMBL422","chebi","chembl","trifluoperazine","T1_canonico_canonico",FALSE
"CHEBI:45951","MeSH:D014268","chebi","mesh","trifluoperazine","T1_canonico_canonico",FALSE
"CHEBI:46195","CHEMBL:CHEMBL112","chebi","chembl","acetaminophen","T2_canonico_alias",FALSE
"CHEBI:46195","MeSH:D000082","chebi","mesh","acetaminophen","T2_canonico_alias",FALSE
"CHEBI:46345","CHEMBL:CHEMBL185","chebi","chembl","5fluorouracil","T2_canonico_alias",FALSE
"CHEBI:46345","MeSH:D005472","chebi","mesh","5fluorouracil","T2_canonico_alias",FALSE
"CHEBI:46557","CHEMBL:CHEMBL4303669","chebi","chembl","zoledronicacid","T1_canonico_canonico",FALSE
"CHEBI:46557","MeSH:D000077211","chebi","mesh","zoledronicacid","T1_canonico_canonico",FALSE
"CHEBI:4659","CHEMBL:CHEMBL964","chebi","chembl","disulfiram","T1_canonico_canonico",FALSE
"CHEBI:4659","MeSH:D004221","chebi","mesh","disulfiram","T1_canonico_canonico",FALSE
"CHEBI:4670","CHEMBL:CHEMBL926","chebi","chembl","dobutamine","T1_canonico_canonico",FALSE
"CHEBI:4670","MeSH:D004280","chebi","mesh","dobutamine","T1_canonico_canonico",FALSE
"CHEBI:4672","MeSH:D000077143","chebi","mesh","ndebenzoylntertbutoxycarbonyl10deacetyltaxol","T3_alias_alias",FALSE
"CHEBI:46742","CHEMBL:CHEMBL191334","chebi","chembl","nutlin3","T1_canonico_canonico",FALSE
"CHEBI:46793","CHEMBL:CHEMBL1201478","chebi","chembl","polyethyleneglycol","T1_canonico_canonico",FALSE
"CHEBI:46793","MeSH:D011092","chebi","mesh","polyethyleneglycol","T2_canonico_alias",FALSE
"CHEBI:4705","MeSH:D004247","chebi","mesh","dsdna","T3_alias_alias",FALSE
"CHEBI:472552","CHEMBL:CHEMBL222280","chebi","chembl","broxuridine","T2_canonico_alias",FALSE
"CHEBI:472552","MeSH:D001973","chebi","mesh","5bromo2deoxyuridine","T2_canonico_alias",FALSE
"CHEBI:47344","CHEMBL:CHEMBL428690","chebi","chembl","alvocidib","T1_canonico_canonico",FALSE
"CHEBI:47381","CHEMBL:CHEMBL139","chebi","chembl","diclofenac","T1_canonico_canonico",FALSE
"CHEBI:47381","MeSH:D004008","chebi","mesh","diclofenac","T1_canonico_canonico",FALSE
"CHEBI:47458","CHEMBL:CHEMBL217092","chebi","chembl","saracatinib","T1_canonico_canonico",FALSE
"CHEBI:47519","CHEMBL:CHEMBL157101","chebi","chembl","ketoconazole","T1_canonico_canonico",FALSE
"CHEBI:47519","MeSH:D007654","chebi","mesh","ketoconazole","T1_canonico_canonico",FALSE
"CHEBI:4775","CHEMBL:CHEMBL6246","chebi","chembl","acideellagique","T3_alias_alias",FALSE
"CHEBI:4775","MeSH:D004610","chebi","mesh","benzoaricacid","T3_alias_alias",FALSE
"CHEBI:4781","CHEMBL:CHEMBL50588","chebi","chembl","671011tetramethoxyemetan","T3_alias_alias",FALSE
"CHEBI:4781","MeSH:D004640","chebi","mesh","methylcephaeline","T3_alias_alias",FALSE
"CHEBI:47898","CHEMBL:CHEMBL417","chebi","chembl","epirubicin","T2_canonico_alias",FALSE
"CHEBI:47898","MeSH:D015251","chebi","mesh","epirubicin","T2_canonico_alias",FALSE
"CHEBI:4806","CHEMBL:CHEMBL297453","chebi","chembl","epigallocatechingallate","T3_alias_alias",FALSE
"CHEBI:48080","CHEMBL:CHEMBL19980","chebi","chembl","brefeldina","T1_canonico_canonico",FALSE
"CHEBI:48080","MeSH:D020126","chebi","mesh","brefeldina","T1_canonico_canonico",FALSE
"CHEBI:48416","CHEMBL:CHEMBL1516","chebi","chembl","olmesartan","T1_canonico_canonico",FALSE
"CHEBI:48607","MeSH:D018021","chebi","mesh","lithiumchloride","T1_canonico_canonico",FALSE
"CHEBI:48669","CHEMBL:CHEMBL877","chebi","chembl","tranexamicacid","T1_canonico_canonico",FALSE
"CHEBI:48669","MeSH:D014148","chebi","mesh","tranexamicacid","T1_canonico_canonico",FALSE
"CHEBI:4868","CHEMBL:CHEMBL1575","chebi","chembl","estramustine","T1_canonico_canonico",FALSE
"CHEBI:4868","MeSH:D004961","chebi","mesh","estramustine","T1_canonico_canonico",FALSE
"CHEBI:4877","CHEMBL:CHEMBL44884","chebi","chembl","ethambutol","T1_canonico_canonico",FALSE
"CHEBI:4877","MeSH:D004977","chebi","mesh","ethambutol","T1_canonico_canonico",FALSE
"CHEBI:49040","CHEMBL:CHEMBL1138","chebi","chembl","ezetimibe","T1_canonico_canonico",FALSE
"CHEBI:49040","MeSH:D000069438","chebi","mesh","ezetimibe","T1_canonico_canonico",FALSE
"CHEBI:4911","CHEMBL:CHEMBL1200645","chebi","chembl","vp16","T3_alias_alias",FALSE
"CHEBI:4911","CHEMBL:CHEMBL44657","chebi","chembl","etoposide","T1_canonico_canonico",FALSE
"CHEBI:4911","MeSH:D005047","chebi","mesh","etoposide","T1_canonico_canonico",FALSE
"CHEBI:49375","CHEMBL:CHEMBL1421","chebi","chembl","dasatinibanhydrous","T1_canonico_canonico",FALSE
"CHEBI:49375","MeSH:D000069439","chebi","mesh","bms354825","T3_alias_alias",FALSE
"CHEBI:4948","CHEMBL:CHEMBL486598","chebi","chembl","evodiamine","T1_canonico_canonico",FALSE
"CHEBI:4953","CHEMBL:CHEMBL1200374","chebi","chembl","exemestane","T1_canonico_canonico",FALSE
"CHEBI:49603","CHEMBL:CHEMBL554","chebi","chembl","lapatinib","T1_canonico_canonico",FALSE
"CHEBI:49603","MeSH:D000077341","chebi","mesh","lapatinib","T1_canonico_canonico",FALSE
"CHEBI:49668","CHEMBL:CHEMBL939","chebi","chembl","gefitinib","T1_canonico_canonico",FALSE
"CHEBI:49668","MeSH:D000077156","chebi","mesh","gefitinib","T1_canonico_canonico",FALSE
"CHEBI:49852","MeSH:D004004","chebi","mesh","dichlororibofuranosylbenzimidazole","T2_canonico_alias",FALSE
"CHEBI:49960","CHEMBL:CHEMBL24828","chebi","chembl","vandetanib","T1_canonico_canonico",FALSE
"CHEBI:5001","CHEMBL:CHEMBL672","chebi","chembl","fenofibrate","T1_canonico_canonico",FALSE
"CHEBI:5001","MeSH:D011345","chebi","mesh","fenofibrate","T1_canonico_canonico",FALSE
"CHEBI:50122","CHEMBL:CHEMBL121","chebi","chembl","brl49653","T3_alias_alias",FALSE
"CHEBI:50122","MeSH:D000077154","chebi","mesh","brl49653","T3_alias_alias",FALSE
"CHEBI:50131","CHEMBL:CHEMBL1201129","chebi","chembl","decitabine","T2_canonico_alias",FALSE
"CHEBI:50131","MeSH:D000077209","chebi","mesh","5aza2deoxycytidine","T2_canonico_alias",FALSE
"CHEBI:50305","CHEMBL:CHEMBL61","chebi","chembl","podofilox","T2_canonico_alias",FALSE
"CHEBI:50305","MeSH:D011034","chebi","mesh","podophyllotoxin","T1_canonico_canonico",FALSE
"CHEBI:50385","MeSH:D006427","chebi","mesh","hemin","T1_canonico_canonico",FALSE
"CHEBI:50534","CHEMBL:CHEMBL1814588","chebi","chembl","butylisothiocyanate","T1_canonico_canonico",FALSE
"CHEBI:50594","MeSH:D037742","chebi","mesh","carbonnanotube","T2_canonico_alias",FALSE
"CHEBI:5062","CHEMBL:CHEMBL710","chebi","chembl","finasteride","T1_canonico_canonico",FALSE
"CHEBI:5062","MeSH:D018120","chebi","mesh","finasteride","T1_canonico_canonico",FALSE
"CHEBI:50692","CHEMBL:CHEMBL1276308","chebi","chembl","mifepristone","T1_canonico_canonico",FALSE
"CHEBI:50692","MeSH:D015735","chebi","mesh","mifepristone","T1_canonico_canonico",FALSE
"CHEBI:50693","CHEMBL:CHEMBL189","chebi","chembl","milrinone","T1_canonico_canonico",FALSE
"CHEBI:50693","MeSH:D020105","chebi","mesh","milrinone","T1_canonico_canonico",FALSE
"CHEBI:50729","CHEMBL:CHEMBL58","chebi","chembl","mitoxantrone","T1_canonico_canonico",FALSE
"CHEBI:50729","MeSH:D008942","chebi","mesh","mitoxantrone","T1_canonico_canonico",FALSE
"CHEBI:50742","CHEMBL:CHEMBL139835","chebi","chembl","ciproterona","T3_alias_alias",FALSE
"CHEBI:50742","MeSH:D003534","chebi","mesh","cyproterone","T1_canonico_canonico",FALSE
"CHEBI:50749","CHEMBL:CHEMBL1200666","chebi","chembl","calcipotriene","T2_canonico_alias",FALSE
"CHEBI:50803","MeSH:D053758","chebi","mesh","nanoparticle","T2_canonico_alias",FALSE
"CHEBI:50859","CHEMBL:CHEMBL1023","chebi","chembl","bexarotene","T1_canonico_canonico",FALSE
"CHEBI:50859","MeSH:D000077610","chebi","mesh","bexarotene","T1_canonico_canonico",FALSE
"CHEBI:50885","CHEMBL:CHEMBL1201010","chebi","chembl","fludrocortisona","T3_alias_alias",FALSE
"CHEBI:50885","CHEMBL:CHEMBL1201388","chebi","chembl","fludrocortisone","T1_canonico_canonico",FALSE
"CHEBI:50885","MeSH:D005438","chebi","mesh","fludrocortisone","T1_canonico_canonico",FALSE
"CHEBI:50924","CHEMBL:CHEMBL1336","chebi","chembl","sorafenib","T1_canonico_canonico",FALSE
"CHEBI:50924","MeSH:D000077157","chebi","mesh","sorafenib","T1_canonico_canonico",FALSE
"CHEBI:5100","CHEMBL:CHEMBL1463","chebi","chembl","flucytosine","T1_canonico_canonico",FALSE
"CHEBI:5100","MeSH:D005437","chebi","mesh","flucytosine","T1_canonico_canonico",FALSE
"CHEBI:5118","CHEMBL:CHEMBL41","chebi","chembl","fluoxetina","T3_alias_alias",FALSE
"CHEBI:5132","CHEMBL:CHEMBL806","chebi","chembl","flutamide","T1_canonico_canonico",FALSE
"CHEBI:5132","MeSH:D005485","chebi","mesh","flutamide","T1_canonico_canonico",FALSE
"CHEBI:5138","CHEMBL:CHEMBL814","chebi","chembl","fluvoxamine","T1_canonico_canonico",FALSE
"CHEBI:5138","MeSH:D016666","chebi","mesh","fluvoxamine","T1_canonico_canonico",FALSE
"CHEBI:52172","CHEMBL:CHEMBL255863","chebi","chembl","nilotinib","T1_canonico_canonico",FALSE
"CHEBI:52221","CHEMBL:CHEMBL1161685","chebi","chembl","isothiocyanate","T1_canonico_canonico",FALSE
"CHEBI:52221","MeSH:D017879","chebi","mesh","isothiocyanates","T2_canonico_alias",FALSE
"CHEBI:52646","CHEMBL:CHEMBL486133","chebi","chembl","leptomycinb","T1_canonico_canonico",FALSE
"CHEBI:52717","CHEMBL:CHEMBL325041","chebi","chembl","bortezomib","T1_canonico_canonico",FALSE
"CHEBI:52717","CHEMBL:CHEMBL5315122","chebi","chembl","velcade","T3_alias_alias",FALSE
"CHEBI:52717","MeSH:D000069286","chebi","mesh","bortezomib","T1_canonico_canonico",FALSE
"CHEBI:5292","CHEMBL:CHEMBL278315","chebi","chembl","geldanamycin","T1_canonico_canonico",FALSE
"CHEBI:5353","CHEMBL:CHEMBL377324","chebi","chembl","ginkgetin","T1_canonico_canonico",FALSE
"CHEBI:575568","CHEMBL:CHEMBL1450","chebi","chembl","atovaquone","T1_canonico_canonico",FALSE
"CHEBI:575568","MeSH:D053626","chebi","mesh","atovaquone","T1_canonico_canonico",FALSE
"CHEBI:5759","CHEMBL:CHEMBL16901","chebi","chembl","honokiol","T1_canonico_canonico",FALSE
"CHEBI:582124","CHEMBL:CHEMBL55076","chebi","chembl","myriocin","T1_canonico_canonico",FALSE
"CHEBI:5847","CHEMBL:CHEMBL225071","chebi","chembl","raltitrexed","T2_canonico_alias",FALSE
"CHEBI:5870","CHEMBL:CHEMBL406819","chebi","chembl","imidacloprid","T1_canonico_canonico",FALSE
"CHEBI:59132","MeSH:D000941","chebi","mesh","antigen","T2_canonico_alias",FALSE
"CHEBI:5931","CHEMBL:CHEMBL1201631","chebi","chembl","insulinhuman","T1_canonico_canonico",FALSE
"CHEBI:59414","CHEMBL:CHEMBL1779325","chebi","chembl","acetylmuramylalanylisoglutamine","T3_alias_alias",FALSE
"CHEBI:59414","MeSH:D000119","chebi","mesh","acetylmuramylalanylisoglutamine","T2_canonico_alias",FALSE
"CHEBI:5971","CHEMBL:CHEMBL3989514","chebi","chembl","irinotecanhydrochlorideanhydrous","T2_canonico_alias",FALSE
"CHEBI:6030","CHEMBL:CHEMBL64","chebi","chembl","isoniazid","T2_canonico_alias",FALSE
"CHEBI:6030","MeSH:D007538","chebi","mesh","isoniazid","T2_canonico_alias",FALSE
"CHEBI:6078","CHEMBL:CHEMBL6067487","chebi","chembl","ivermectin","T1_canonico_canonico",FALSE
"CHEBI:6078","MeSH:D007559","chebi","mesh","ivermectin","T1_canonico_canonico",FALSE
"CHEBI:61049","CHEMBL:CHEMBL269732","chebi","chembl","tacrolimusanhydrous","T1_canonico_canonico",FALSE
"CHEBI:61049","MeSH:D016559","chebi","mesh","tacrolimusanhydrous","T2_canonico_alias",FALSE
"CHEBI:61076","CHEMBL:CHEMBL408513","chebi","chembl","belinostat","T1_canonico_canonico",FALSE
"CHEBI:61080","CHEMBL:CHEMBL343448","chebi","chembl","romidepsin","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1201577","CHEBI:61204","chembl","chebi","c225","T3_alias_alias",FALSE
"CHEBI:61390","CHEMBL:CHEMBL1173655","chebi","chembl","afatinib","T1_canonico_canonico",FALSE
"CHEBI:61390","MeSH:D000077716","chebi","mesh","afatinib","T1_canonico_canonico",FALSE
"CHEBI:61397","CHEMBL:CHEMBL180022","chebi","chembl","neratinib","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1738757","CHEBI:62166","chembl","chebi","dcc2036","T2_canonico_alias",FALSE
"CHEBI:62880","CHEMBL:CHEMBL506871","chebi","chembl","veliparib","T1_canonico_canonico",FALSE
"HGNC:270","CHEBI:62913","hgnc","chebi","parp","T3_alias_alias",FALSE
"CHEBI:63115","MeSH:D000068876","chebi","mesh","fingolimod","T2_canonico_alias",FALSE
"CHEBI:63448","CHEMBL:CHEMBL189584","chebi","chembl","pd173074","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL1852688","CHEBI:63451","chembl","chebi","bgj398","T2_canonico_alias",TRUE
"CHEBI:63452","CHEMBL:CHEMBL608533","chebi","chembl","midostaurin","T1_canonico_canonico",FALSE
"CHEBI:63577","CHEMBL:CHEMBL141","chebi","chembl","lamivudine","T1_canonico_canonico",FALSE
"CHEBI:63577","MeSH:D019259","chebi","mesh","lamivudine","T1_canonico_canonico",FALSE
"CHEBI:63580","CHEMBL:CHEMBL1643","chebi","chembl","ribavirin","T1_canonico_canonico",FALSE
"CHEBI:63580","MeSH:D012254","chebi","mesh","ribavirin","T1_canonico_canonico",FALSE
"CHEBI:63587","CHEMBL:CHEMBL1683590","chebi","chembl","eribulin","T1_canonico_canonico",FALSE
"CHEBI:63605","CHEMBL:CHEMBL1201752","chebi","chembl","ixabepilone","T1_canonico_canonico",FALSE
"CHEBI:63619","CHEMBL:CHEMBL631","chebi","chembl","propafenone","T1_canonico_canonico",FALSE
"CHEBI:63619","MeSH:D011405","chebi","mesh","propafenone","T1_canonico_canonico",FALSE
"CHEBI:63620","CHEMBL:CHEMBL887","chebi","chembl","rasagiline","T1_canonico_canonico",FALSE
"CHEBI:63626","CHEMBL:CHEMBL1237026","chebi","chembl","tesamorelin","T1_canonico_canonico",FALSE
"CHEBI:63626","MeSH:D013007","chebi","mesh","ghrh144","T3_alias_alias",FALSE
"CHEBI:63628","CHEMBL:CHEMBL222559","chebi","chembl","tipranavir","T1_canonico_canonico",FALSE
"CHEBI:63637","CHEMBL:CHEMBL1229517","chebi","chembl","vemurafenib","T1_canonico_canonico",FALSE
"CHEBI:63637","MeSH:D000077484","chebi","mesh","vemurafenib","T1_canonico_canonico",FALSE
"CHEBI:63718","CHEMBL:CHEMBL1486","chebi","chembl","tenofovirdisoproxilfumarate","T1_canonico_canonico",FALSE
"CHEBI:63718","MeSH:D000068698","chebi","mesh","tenofovirdisoproxilfumarate","T2_canonico_alias",FALSE
"CHEBI:63791","CHEMBL:CHEMBL848","chebi","chembl","lenalidomide","T1_canonico_canonico",FALSE
"CHEBI:63791","MeSH:D000077269","chebi","mesh","lenalidomide","T1_canonico_canonico",FALSE
"CHEBI:63916","CHEMBL:CHEMBL494","chebi","chembl","iloprost","T1_canonico_canonico",FALSE
"CHEBI:63916","MeSH:D016285","chebi","mesh","iloprost","T1_canonico_canonico",FALSE
"CHEBI:63954","CHEMBL:CHEMBL501617","chebi","chembl","ionomycin","T1_canonico_canonico",FALSE
"CHEBI:63954","MeSH:D015759","chebi","mesh","ionomycin","T1_canonico_canonico",FALSE
"CHEBI:63959","CHEMBL:CHEMBL301982","chebi","chembl","celastrol","T1_canonico_canonico",FALSE
"CHEBI:64022","CHEMBL:CHEMBL434394","chebi","chembl","nebivolol","T1_canonico_canonico",FALSE
"CHEBI:64022","MeSH:D000068577","chebi","mesh","nebivolol","T1_canonico_canonico",FALSE
"CHEBI:64090","CHEMBL:CHEMBL348399","chebi","chembl","tertbutylhydroperoxide","T1_canonico_canonico",FALSE
"CHEBI:64090","MeSH:D020122","chebi","mesh","tertbutylhydroperoxide","T1_canonico_canonico",FALSE
"CHEBI:64114","CHEMBL:CHEMBL15928","chebi","chembl","gr127935","T1_canonico_canonico",FALSE
"CHEBI:6413","CHEMBL:CHEMBL1444","chebi","chembl","letrozole","T1_canonico_canonico",FALSE
"CHEBI:6413","MeSH:D000077289","chebi","mesh","letrozole","T1_canonico_canonico",FALSE
"CHEBI:64198","CHEMBL:CHEMBL1597","chebi","chembl","dimercaprol","T1_canonico_canonico",FALSE
"CHEBI:64198","MeSH:D004112","chebi","mesh","dimercaprol","T1_canonico_canonico",FALSE
"CHEBI:64210","HGNC:6732","chebi","hgnc","cd336","T3_alias_alias",FALSE
"CHEBI:64310","CHEMBL:CHEMBL601719","chebi","chembl","pf2341066","T3_alias_alias",FALSE
"CHEBI:64310","MeSH:D000077547","chebi","mesh","pf2341066","T3_alias_alias",FALSE
"CHEBI:64317","CHEMBL:CHEMBL434","chebi","chembl","isoprenalina","T3_alias_alias",FALSE
"CHEBI:64317","MeSH:D007545","chebi","mesh","isopropylnoradrenaline","T3_alias_alias",FALSE
"CHEBI:6432","CHEMBL:CHEMBL1454","chebi","chembl","levamisole","T1_canonico_canonico",FALSE
"CHEBI:6432","CHEMBL:CHEMBL1770","chebi","chembl","ketrax","T3_alias_alias",FALSE
"CHEBI:6432","MeSH:D007978","chebi","mesh","levamisole","T1_canonico_canonico",FALSE
"CHEBI:6520","CHEMBL:CHEMBL514","chebi","chembl","lomustine","T1_canonico_canonico",FALSE
"CHEBI:6520","HGNC:18576","chebi","hgnc","ccnu","T3_alias_alias",FALSE
"CHEBI:6520","MeSH:D008130","chebi","mesh","lomustine","T1_canonico_canonico",FALSE
"CHEBI:6532","CHEMBL:CHEMBL841","chebi","chembl","loperamide","T1_canonico_canonico",FALSE
"CHEBI:6532","MeSH:D008139","chebi","mesh","loperamide","T1_canonico_canonico",FALSE
"CHEMBL:CHEMBL521851","CHEBI:65326","chembl","chebi","pictrelisib","T2_canonico_alias",FALSE
"CHEBI:65329","CHEMBL:CHEMBL98350","chebi","chembl","ly294002","T1_canonico_canonico",FALSE
"CHEBI:65347","CHEMBL:CHEMBL451887","chebi","chembl","carfilzomib","T1_canonico_canonico",FALSE
"CHEBI:6601","CHEMBL:CHEMBL400092","chebi","chembl","lycorine","T1_canonico_canonico",FALSE
"CHEBI:66484","CHEMBL:CHEMBL555196","chebi","chembl","silvestrol","T1_canonico_canonico",FALSE
"CHEBI:66901","CHEMBL:CHEMBL2010601","chebi","chembl","ivacaftor","T1_canonico_canonico",FALSE
"CHEBI:66910","CHEMBL:CHEMBL1289926","chebi","chembl","axitinib","T1_canonico_canonico",FALSE
